A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      4135,  2000/1/1,   1:16:49,      0.00,    0,              0,              0,       696,       229,        32,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.18,45.52,101.98,101.98
      4136,  2000/1/1,   1:16:50,      0.00,    0,              0,              0,       708,       233,        29,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.18,45.49,101.98,101.98
      4137,  2000/1/1,   1:16:51,      0.00,    0,              0,              0,       708,       233,        29,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.17,45.34,101.98,101.98
      4138,  2000/1/1,   1:16:52,      0.00,    0,              0,              0,       717,       236,        35,         0,         0,         0,         4,         6,         6,         4,         6,         6,     22.17,45.36,101.98,101.98
      4139,  2000/1/1,   1:16:53,      0.00,    0,              0,              0,       717,       236,        35,         0,         0,         0,         4,         6,         6,         4,         6,         6,     22.17,45.34,101.98,101.98
      4140,  2000/1/1,   1:16:54,      0.00,    0,              0,              0,       699,       230,        38,         0,         0,         0,         4,         6,         6,         4,         6,         6,     22.17,45.27,101.98,101.98
      4141,  2000/1/1,   1:16:55,      0.00,    0,              0,              0,       678,       223,        38,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.17,45.28,101.98,101.98
      4142,  2000/1/1,   1:16:56,      0.00,    0,              0,              0,       678,       223,        38,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.17,45.33,101.98,101.98
      4143,  2000/1/1,   1:16:57,      0.00,    0,              0,              0,       690,       227,        38,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.17,45.35,101.98,101.98
      4144,  2000/1/1,   1:16:58,      0.00,    0,              0,              0,       690,       227,        38,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.17,45.57,101.98,101.98
      4145,  2000/1/1,   1:16:59,      0.00,    0,              0,              0,       591,       190,        25,         0,         0,         0,         3,         4,         4,         3,         4,         4,     22.17,45.89,101.98,101.98
      4146,  2000/1/1,    1:17:0,      0.00,    0,              0,              0,       591,       190,        25,         0,         0,         0,         3,         4,         4,         3,         4,         4,     22.17,46.03,101.98,101.98
      4147,  2000/1/1,    1:17:4,      0.00,    0,              0,              0,       621,       203,        31,         0,         0,         0,         3,         5,         5,         3,         5,         5,     22.18,45.96,101.98,101.98
      4148,  2000/1/1,    1:17:5,      0.00,    0,              0,              0,       621,       203,        31,         0,         0,         0,         3,         5,         5,         3,         5,         5,     22.18,45.82,101.98,101.98
      4149,  2000/1/1,    1:17:6,      0.00,    0,              0,              0,       582,       190,        24,         0,         0,         0,         3,         4,         4,         3,         4,         4,     22.18,45.93,101.98,101.98
      4150,  2000/1/1,    1:17:7,      0.00,    0,              0,              0,       531,       173,        24,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.19,45.86,101.98,101.98
      4151,  2000/1/1,    1:17:8,      0.00,    0,              0,              0,       531,       173,        24,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.19,46.03,101.98,101.98
      4152,  2000/1/1,    1:17:9,      0.00,    0,              0,              0,       483,       157,        21,         0,         0,         0,         2,         3,         3,         2,         3,         3,     22.19,46.15,101.98,101.98
      4153,  2000/1/1,   1:17:10,      0.00,    0,              0,              0,       483,       157,        21,         0,         0,         0,         2,         3,         3,         2,         3,         3,     22.19,46.42,101.98,101.98
      4154,  2000/1/1,   1:17:11,      0.00,    0,              0,              0,       471,       153,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     22.19,46.47,101.98,101.98
      4155,  2000/1/1,   1:17:12,      0.00,    0,              0,              0,       483,       157,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.19,46.56,101.98,101.98
      4156,  2000/1/1,   1:17:13,      0.00,    0,              0,              0,       483,       157,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.19,46.44,101.98,101.98
      4157,  2000/1/1,   1:17:14,      0.00,    0,              0,              0,       471,       153,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     22.19,46.50,101.98,101.98
      4158,  2000/1/1,   1:17:15,      0.00,    0,              0,              0,       471,       153,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     22.19,46.39,101.98,101.98
      4159,  2000/1/1,   1:17:16,      0.00,    0,              0,              0,       519,       173,        27,         0,         0,         0,         3,         4,         4,         3,         4,         4,     22.19,46.51,101.98,101.98
      4160,  2000/1/1,   1:17:17,      0.00,    0,              0,              0,       450,       150,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.19,46.83,101.98,101.98
      4161,  2000/1/1,   1:17:18,      0.00,    0,              0,              0,       450,       150,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.18,47.14,101.98,101.98
      4162,  2000/1/1,   1:17:19,      0.00,    0,              0,              0,       429,       140,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.18,47.29,101.98,101.98
      4163,  2000/1/1,   1:17:20,      0.00,    0,              0,              0,       429,       140,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     22.18,47.26,101.98,101.98
      4164,  2000/1/1,   1:17:21,      0.00,    0,              0,              0,       450,       147,        21,         3,         3,         3,         3,         3,         6,         3,         3,         6,     22.18,47.00,101.98,101.98
      4165,  2000/1/1,   1:17:22,      0.00,    0,              0,              0,       450,       147,        21,         3,         3,         3,         3,         3,         6,         3,         3,         6,     22.18,46.59,101.98,101.98
      4166,  2000/1/1,   1:17:23,      0.00,    0,              0,              0,       372,       121,        15,         3,         3,         3,         2,         3,         5,         2,         3,         5,     22.17,46.57,101.98,101.98
      4167,  2000/1/1,   1:17:24,      0.00,    0,              0,              0,       402,       131,        18,         3,         3,         3,         2,         3,         6,         2,         3,         6,     22.17,46.75,101.98,101.98
      4168,  2000/1/1,   1:17:25,      0.00,    0,              0,              0,       402,       131,        18,         3,         3,         3,         2,         3,         6,         2,         3,         6,     22.16,46.83,101.98,101.98
      4169,  2000/1/1,   1:17:26,      0.00,    0,              0,              0,       411,       134,        18,         3,         3,         3,         2,         3,         6,         2,         3,         6,     22.16,46.79,101.98,101.98
      4170,  2000/1/1,   1:17:27,      0.00,    0,              0,              0,       411,       134,        18,         3,         3,         3,         2,         3,         6,         2,         3,         6,     22.16,46.70,101.98,101.98
      4171,  2000/1/1,   1:17:28,      0.00,    0,              0,              0,       510,       167,        27,         9,         6,         6,         3,         5,        10,         3,         5,        10,     22.15,46.18,101.98,101.98
      4172,  2000/1/1,   1:17:29,      0.00,    0,              0,              0,       498,       163,        27,         9,         6,         6,         3,         4,        10,         3,         4,        10,     22.15,46.28,101.98,101.98
      4173,  2000/1/1,   1:17:30,      0.00,    0,              0,              0,       480,       157,        30,        12,         6,         6,         3,         5,        11,         3,         5,        11,     22.14,46.26,101.98,101.98
      4174,  2000/1/1,   1:17:34,      0.00,    0,              0,              0,       666,       219,        42,        12,         3,         3,         4,         8,        10,         4,         8,        10,     22.14,46.30,101.98,101.98
      4175,  2000/1/1,   1:17:35,      0.00,    0,              0,              0,       705,       232,        48,        12,         3,         3,         5,         8,        11,         5,         8,        11,     22.14,47.13,101.98,101.98
      4176,  2000/1/1,   1:17:36,      0.00,    0,              0,              0,       825,       272,        57,        18,         3,         3,         5,        11,        13,         5,        11,        13,     22.15,47.04,101.98,101.98
      4177,  2000/1/1,   1:17:37,      0.00,    0,              0,              0,       768,       253,        57,        12,         0,         0,         5,        10,        10,         5,        10,        10,     22.15,46.59,101.98,101.98
      4178,  2000/1/1,   1:17:38,      0.00,    0,              0,              0,       819,       270,        60,        12,         0,         0,         5,        11,        11,         5,        11,        11,     22.15,46.65,101.98,101.98
      4179,  2000/1/1,   1:17:39,      0.00,    0,              0,              0,       897,       293,        63,         9,         0,         0,         6,        11,        11,         6,        11,        11,     22.15,46.78,101.98,101.98
      4180,  2000/1/1,   1:17:40,      0.00,    0,              0,              0,       927,       303,        66,        12,         3,         3,         6,        11,        14,         6,        11,        14,     22.15,47.14,101.98,101.98
      4181,  2000/1/1,   1:17:41,      0.00,    0,              0,              0,       927,       303,        66,        12,         3,         3,         6,        11,        14,         6,        11,        14,     22.15,47.27,101.98,101.98
      4182,  2000/1/1,   1:17:42,      0.00,    0,              0,              0,       918,       296,        66,        12,         3,         3,         5,        11,        14,         5,        11,        14,     22.15,47.26,101.98,101.98
      4183,  2000/1/1,   1:17:43,      0.00,    0,              0,              0,       918,       296,        69,         9,         3,         3,         5,        11,        14,         5,        11,        14,     22.15,46.71,101.98,101.98
      4184,  2000/1/1,   1:17:44,      0.00,    0,              0,              0,       918,       296,        69,         9,         3,         3,         5,        11,        14,         5,        11,        14,     22.15,46.29,101.98,101.98
      4185,  2000/1/1,   1:17:45,      0.00,    0,              0,              0,       909,       296,        63,         9,         3,         3,         4,         9,        12,         4,         9,        12,     22.15,46.05,101.98,101.98
      4186,  2000/1/1,   1:17:46,      0.00,    0,              0,              0,       909,       296,        63,         9,         3,         3,         4,         9,        12,         4,         9,        12,     22.15,45.73,101.98,101.98
      4187,  2000/1/1,   1:17:47,      0.00,    0,              0,              0,       996,       322,        60,         9,         3,         3,         5,        10,        13,         5,        10,        13,     22.15,45.65,101.98,101.98
      4188,  2000/1/1,   1:17:48,      0.00,    0,              0,              0,       918,       296,        51,         6,         3,         3,         5,         9,        12,         5,         9,        12,     22.15,45.58,101.98,101.98
      4189,  2000/1/1,   1:17:49,      0.00,    0,              0,              0,       918,       296,        51,         6,         3,         3,         5,         9,        12,         5,         9,        12,     22.14,45.42,101.98,101.98
      4190,  2000/1/1,   1:17:50,      0.00,    0,              0,              0,       897,       286,        51,         3,         3,         3,         5,         8,        11,         5,         8,        11,     22.14,45.34,101.98,101.98
      4191,  2000/1/1,   1:17:51,      0.00,    0,              0,              0,       897,       286,        51,         3,         3,         3,         5,         8,        11,         5,         8,        11,     22.14,45.18,101.98,101.98
      4192,  2000/1/1,   1:17:52,      0.00,    0,              0,              0,       906,       289,        42,         3,         3,         3,         4,         7,         9,         4,         7,         9,     22.14,45.10,101.98,101.98
      4193,  2000/1/1,   1:17:53,      0.00,    0,              0,              0,       924,       295,        42,         3,         3,         3,         4,         7,         9,         4,         7,         9,     22.14,45.10,101.98,101.98
      4194,  2000/1/1,   1:17:54,      0.00,    0,              0,              0,       924,       295,        42,         3,         3,         3,         4,         7,         9,         4,         7,         9,     22.15,45.20,101.98,101.98
      4195,  2000/1/1,   1:17:55,      0.00,    0,              0,              0,       915,       295,        39,         3,         3,         3,         4,         6,         9,         4,         6,         9,     22.15,45.35,101.98,101.98
      4196,  2000/1/1,   1:17:56,      0.00,    0,              0,              0,       915,       295,        39,         3,         3,         3,         4,         6,         9,         4,         6,         9,     22.15,45.39,101.98,101.98
      4197,  2000/1/1,   1:17:57,      0.00,    0,              0,              0,       885,       285,        33,         0,         0,         0,         4,         6,         6,         4,         6,         6,     22.15,45.45,101.98,101.98
      4198,  2000/1/1,   1:17:58,      0.00,    0,              0,              0,       885,       285,        33,         0,         0,         0,         5,         7,         7,         5,         7,         7,     22.15,45.42,101.98,101.98
      4199,  2000/1/1,   1:17:59,      0.00,    0,              0,              0,       816,       262,        27,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.15,45.32,101.98,101.98
      4200,  2000/1/1,    1:18:0,      0.00,    0,              0,              0,       765,       245,        18,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.15,45.25,101.98,101.98
      4201,  2000/1/1,    1:18:4,      0.00,    0,              0,              0,       735,       232,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.15,45.14,101.98,101.98
      4202,  2000/1/1,    1:18:5,      0.00,    0,              0,              0,       714,       225,        15,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.15,45.11,101.98,101.98
      4203,  2000/1/1,    1:18:6,      0.00,    0,              0,              0,       714,       225,        15,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.16,45.19,101.98,101.98
      4204,  2000/1/1,    1:18:7,      0.00,    0,              0,              0,       726,       232,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.16,45.09,101.98,101.98
      4205,  2000/1/1,    1:18:8,      0.00,    0,              0,              0,       726,       232,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.16,45.18,101.98,101.98
      4206,  2000/1/1,    1:18:9,      0.00,    0,              0,              0,       705,       225,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.16,45.26,101.98,101.98
      4207,  2000/1/1,   1:18:10,      0.00,    0,              0,              0,       687,       219,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.16,45.26,101.98,101.98
      4208,  2000/1/1,   1:18:11,      0.00,    0,              0,              0,       687,       219,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.16,45.19,101.98,101.98
      4209,  2000/1/1,   1:18:12,      0.00,    0,              0,              0,       675,       215,        12,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.17,45.07,101.98,101.98
      4210,  2000/1/1,   1:18:13,      0.00,    0,              0,              0,       675,       215,        12,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.17,45.03,101.98,101.98
      4211,  2000/1/1,   1:18:14,      0.00,    0,              0,              0,       756,       242,        15,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.18,44.98,101.98,101.98
      4212,  2000/1/1,   1:18:15,      0.00,    0,              0,              0,       786,       256,        15,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.18,44.94,101.98,101.98
      4213,  2000/1/1,   1:18:16,      0.00,    0,              0,              0,       786,       256,        15,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.18,44.94,101.98,101.98
      4214,  2000/1/1,   1:18:17,      0.00,    0,              0,              0,       807,       263,        15,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.19,44.90,101.98,101.98
      4215,  2000/1/1,   1:18:18,      0.00,    0,              0,              0,       807,       263,        15,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.19,44.88,101.98,101.98
      4216,  2000/1/1,   1:18:19,      0.00,    0,              0,              0,       759,       250,        12,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.19,44.89,101.98,101.98
      4217,  2000/1/1,   1:18:20,      0.00,    0,              0,              0,       759,       250,        12,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.20,44.89,101.98,101.98
      4218,  2000/1/1,   1:18:21,      0.00,    0,              0,              0,       720,       240,        12,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.20,44.93,101.98,101.98
      4219,  2000/1/1,   1:18:22,      0.00,    0,              0,              0,       798,       266,        12,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.20,44.95,101.98,101.98
      4220,  2000/1/1,   1:18:23,      0.00,    0,              0,              0,       798,       266,        12,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.21,45.00,101.98,101.98
      4221,  2000/1/1,   1:18:24,      0.00,    0,              0,              0,       777,       256,         6,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.21,45.04,101.98,101.98
      4222,  2000/1/1,   1:18:25,      0.00,    0,              0,              0,       777,       256,         6,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.21,45.04,101.98,101.98
      4223,  2000/1/1,   1:18:26,      0.00,    0,              0,              0,       858,       279,        15,         3,         3,         3,         6,         6,         9,         6,         6,         9,     22.21,45.06,101.98,101.98
      4224,  2000/1/1,   1:18:27,      0.00,    0,              0,              0,       807,       262,        12,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.22,45.07,101.98,101.98
      4225,  2000/1/1,   1:18:28,      0.00,    0,              0,              0,       807,       262,        12,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.22,45.08,101.98,101.98
      4226,  2000/1/1,   1:18:29,      0.00,    0,              0,              0,       828,       269,        25,         3,         3,         3,         5,         6,         9,         5,         6,         9,     22.23,45.05,101.98,101.98
      4227,  2000/1/1,   1:18:30,      0.00,    0,              0,              0,       828,       269,        25,         3,         3,         3,         5,         6,         9,         5,         6,         9,     22.23,45.02,101.98,101.98
      4228,  2000/1/1,   1:18:34,      0.00,    0,              0,              0,       873,       275,        28,         3,         3,         3,         5,         6,         9,         5,         6,         9,     22.24,44.99,101.98,101.98
      4229,  2000/1/1,   1:18:35,      0.00,    0,              0,              0,       873,       275,        28,         3,         3,         3,         5,         6,         9,         5,         6,         9,     22.24,44.91,101.98,101.98
      4230,  2000/1/1,   1:18:36,      0.00,    0,              0,              0,       873,       275,        31,         3,         3,         3,         6,         6,         9,         6,         6,         9,     22.25,44.91,101.98,101.98
      4231,  2000/1/1,   1:18:37,      0.00,    0,              0,              0,       873,       275,        31,         3,         3,         3,         6,         6,         9,         6,         6,         9,     22.25,44.88,101.98,101.98
      4232,  2000/1/1,   1:18:38,      0.00,    0,              0,              0,       903,       285,        37,         6,         6,         6,         6,         7,        12,         6,         7,        12,     22.26,44.87,101.98,101.98
      4233,  2000/1/1,   1:18:39,      0.00,    0,              0,              0,       834,       259,        40,         6,         6,         6,         5,         6,        12,         5,         6,        12,     22.26,44.88,101.98,101.98
      4234,  2000/1/1,   1:18:40,      0.00,    0,              0,              0,       834,       259,        40,         6,         6,         6,         5,         6,        12,         5,         6,        12,     22.26,44.89,101.98,101.98
      4235,  2000/1/1,   1:18:41,      0.00,    0,              0,              0,       825,       259,        40,         6,         6,         6,         5,         6,        12,         5,         6,        12,     22.27,44.82,101.98,101.98
      4236,  2000/1/1,   1:18:42,      0.00,    0,              0,              0,       825,       259,        40,         6,         6,         6,         5,         6,        12,         5,         6,        12,     22.27,44.74,101.98,101.98
      4237,  2000/1/1,   1:18:43,      0.00,    0,              0,              0,       726,       230,        31,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.27,44.72,101.98,101.98
      4238,  2000/1/1,   1:18:44,      0.00,    0,              0,              0,       837,       263,        37,         3,         3,         3,         5,         6,         9,         5,         6,         9,     22.28,44.70,101.98,101.98
      4239,  2000/1/1,   1:18:45,      0.00,    0,              0,              0,       837,       263,        37,         3,         3,         3,         5,         6,         9,         5,         6,         9,     22.28,44.75,101.98,101.98
      4240,  2000/1/1,   1:18:46,      0.00,    0,              0,              0,       759,       237,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.28,44.84,101.98,101.98
      4241,  2000/1/1,   1:18:47,      0.00,    0,              0,              0,       759,       237,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.28,44.84,101.98,101.98
      4242,  2000/1/1,   1:18:48,      0.00,    0,              0,              0,       750,       234,        27,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.29,44.80,101.98,101.98
      4243,  2000/1/1,   1:18:49,      0.00,    0,              0,              0,       741,       234,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.29,44.76,101.98,101.98
      4244,  2000/1/1,   1:18:50,      0.00,    0,              0,              0,       741,       234,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.29,44.75,101.98,101.98
      4245,  2000/1/1,   1:18:51,      0.00,    0,              0,              0,       684,       221,        24,         3,         3,         3,         4,         5,         8,         4,         5,         8,     22.30,44.72,101.98,101.98
      4246,  2000/1/1,   1:18:52,      0.00,    0,              0,              0,       684,       221,        24,         3,         3,         3,         4,         5,         8,         4,         5,         8,     22.30,44.70,101.98,101.98
      4247,  2000/1/1,   1:18:53,      0.00,    0,              0,              0,       675,       218,        21,         3,         3,         3,         4,         4,         7,         4,         4,         7,     22.31,44.59,101.98,101.98
      4248,  2000/1/1,   1:18:54,      0.00,    0,              0,              0,       714,       227,        18,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.31,44.46,101.98,101.98
      4249,  2000/1/1,   1:18:55,      0.00,    0,              0,              0,       714,       227,        18,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.31,44.39,101.98,101.98
      4250,  2000/1/1,   1:18:56,      0.00,    0,              0,              0,       753,       243,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.31,44.29,101.98,101.98
      4251,  2000/1/1,   1:18:57,      0.00,    0,              0,              0,       753,       243,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.31,44.23,101.98,101.98
      4252,  2000/1/1,   1:18:58,      0.00,    0,              0,              0,       732,       236,        15,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.32,44.25,101.98,101.98
      4253,  2000/1/1,   1:18:59,      0.00,    0,              0,              0,       732,       236,        15,         0,         0,         0,         4,         5,         5,         4,         5,         5,     22.32,44.27,101.98,101.98
      4254,  2000/1/1,    1:19:0,      0.00,    0,              0,              0,       750,       242,        21,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.32,44.29,101.98,101.98
      4255,  2000/1/1,    1:19:4,      0.00,    0,              0,              0,       627,       205,        15,         0,         0,         0,         4,         4,         4,         4,         4,         4,     22.32,44.31,101.98,101.98
      4256,  2000/1/1,    1:19:5,      0.00,    0,              0,              0,       645,       211,        12,         3,         3,         3,         4,         4,         6,         4,         4,         6,     22.32,44.68,101.98,101.98
      4257,  2000/1/1,    1:19:6,      0.00,    0,              0,              0,       624,       204,        15,         3,         3,         3,         4,         4,         6,         4,         4,         6,     22.32,44.78,101.98,101.98
      4258,  2000/1/1,    1:19:7,      0.00,    0,              0,              0,       624,       204,        15,         3,         3,         3,         4,         4,         6,         4,         4,         6,     22.32,44.83,101.98,101.98
      4259,  2000/1/1,    1:19:8,      0.00,    0,              0,              0,       612,       200,        15,         3,         3,         3,         3,         4,         6,         3,         4,         6,     22.32,44.82,101.98,101.98
      4260,  2000/1/1,    1:19:9,      0.00,    0,              0,              0,       612,       200,        15,         3,         3,         3,         3,         4,         6,         3,         4,         6,     22.32,44.87,101.98,101.98
      4261,  2000/1/1,   1:19:10,      0.00,    0,              0,              0,       690,       226,        21,         3,         3,         3,         4,         5,         7,         4,         5,         7,     22.32,44.94,101.98,101.98
      4262,  2000/1/1,   1:19:11,      0.00,    0,              0,              0,       651,       217,        18,         3,         3,         3,         4,         4,         7,         4,         4,         7,     22.32,44.96,101.98,101.98
      4263,  2000/1/1,   1:19:12,      0.00,    0,              0,              0,       651,       217,        18,         3,         3,         3,         4,         4,         7,         4,         4,         7,     22.32,45.10,101.98,101.98
      4264,  2000/1/1,   1:19:13,      0.00,    0,              0,              0,       663,       221,        21,         3,         3,         3,         4,         4,         7,         4,         4,         7,     22.32,45.13,101.98,101.98
      4265,  2000/1/1,   1:19:14,      0.00,    0,              0,              0,       663,       221,        21,         3,         3,         3,         4,         4,         7,         4,         4,         7,     22.32,45.22,101.98,101.98
      4266,  2000/1/1,   1:19:15,      0.00,    0,              0,              0,       702,       234,        21,         3,         3,         3,         4,         5,         7,         4,         5,         7,     22.32,45.28,101.98,101.98
      4267,  2000/1/1,   1:19:16,      0.00,    0,              0,              0,       732,       241,        18,         3,         3,         3,         4,         5,         8,         4,         5,         8,     22.32,45.24,101.98,101.98
      4268,  2000/1/1,   1:19:17,      0.00,    0,              0,              0,       732,       241,        18,         3,         3,         3,         4,         5,         8,         4,         5,         8,     22.32,45.05,101.98,101.98
      4269,  2000/1/1,   1:19:18,      0.00,    0,              0,              0,       753,       248,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.32,45.11,101.98,101.98
      4270,  2000/1/1,   1:19:19,      0.00,    0,              0,              0,       753,       248,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.32,45.14,101.98,101.98
      4271,  2000/1/1,   1:19:20,      0.00,    0,              0,              0,       753,       248,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.31,45.21,101.98,101.98
      4272,  2000/1/1,   1:19:21,      0.00,    0,              0,              0,       753,       248,        24,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.31,45.30,101.98,101.98
      4273,  2000/1/1,   1:19:22,      0.00,    0,              0,              0,       744,       245,        27,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.31,45.26,101.98,101.98
      4274,  2000/1/1,   1:19:23,      0.00,    0,              0,              0,       714,       235,        24,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.31,45.32,101.98,101.98
      4275,  2000/1/1,   1:19:24,      0.00,    0,              0,              0,       714,       235,        24,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.31,45.49,101.98,101.98
      4276,  2000/1/1,   1:19:25,      0.00,    0,              0,              0,       813,       268,        30,         0,         0,         0,         6,         7,         7,         6,         7,         7,     22.31,45.61,101.98,101.98
      4277,  2000/1/1,   1:19:26,      0.00,    0,              0,              0,       813,       268,        30,         0,         0,         0,         6,         7,         7,         6,         7,         7,     22.31,45.48,101.98,101.98
      4278,  2000/1/1,   1:19:27,      0.00,    0,              0,              0,       723,       238,        24,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.31,45.11,101.98,101.98
      4279,  2000/1/1,   1:19:28,      0.00,    0,              0,              0,       741,       241,        24,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.31,44.97,101.98,101.98
      4280,  2000/1/1,   1:19:29,      0.00,    0,              0,              0,       741,       241,        24,         0,         0,         0,         5,         6,         6,         5,         6,         6,     22.31,44.94,101.98,101.98
      4281,  2000/1/1,   1:19:30,      0.00,    0,              0,              0,       720,       231,        21,         0,         0,         0,         5,         5,         5,         5,         5,         5,     22.31,44.90,101.98,101.98
      4282,  2000/1/1,   1:19:34,      0.00,    0,              0,              0,       720,       234,        21,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.31,44.85,101.98,101.98
      4283,  2000/1/1,   1:19:35,      0.00,    0,              0,              0,       741,       241,        21,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.31,44.96,101.98,101.98
      4284,  2000/1/1,   1:19:36,      0.00,    0,              0,              0,       741,       241,        21,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.32,44.91,101.98,101.98
      4285,  2000/1/1,   1:19:37,      0.00,    0,              0,              0,       771,       251,        21,         3,         3,         3,         5,         6,         8,         5,         6,         8,     22.32,44.85,101.98,101.98
      4286,  2000/1/1,   1:19:38,      0.00,    0,              0,              0,       723,       235,        15,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.32,44.84,101.98,101.98
      4287,  2000/1/1,   1:19:39,      0.00,    0,              0,              0,       723,       235,        15,         3,         3,         3,         5,         5,         8,         5,         5,         8,     22.32,44.81,101.98,101.98
      4288,  2000/1/1,   1:19:40,      0.00,    0,              0,              0,       843,       275,        21,         3,         3,         3,         6,         7,         9,         6,         7,         9,     22.33,44.81,101.98,101.98
      4289,  2000/1/1,   1:19:41,      0.00,    0,              0,              0,       843,       275,        21,         3,         3,         3,         6,         7,         9,         6,         7,         9,     22.33,44.78,101.98,101.98
      4290,  2000/1/1,   1:19:42,      0.00,    0,              0,              0,       786,       256,        21,         6,         3,         3,         5,         7,         9,         5,         7,         9,     22.33,44.81,101.98,101.98
      4291,  2000/1/1,   1:19:43,      0.00,    0,              0,              0,       786,       256,        21,         6,         3,         3,         5,         7,         9,         5,         7,         9,     22.33,44.79,101.98,101.98
      4292,  2000/1/1,   1:19:44,      0.00,    0,              0,              0,       786,       256,        30,         6,         3,         3,         5,         7,        10,         5,         7,        10,     22.34,44.78,101.98,101.98
      4293,  2000/1/1,   1:19:45,      0.00,    0,              0,              0,       786,       259,        30,         6,         3,         3,         5,         7,        10,         5,         7,        10,     22.34,44.87,101.98,101.98
      4294,  2000/1/1,   1:19:46,      0.00,    0,              0,              0,       786,       259,        30,         6,         3,         3,         5,         7,        10,         5,         7,        10,     22.34,45.05,101.98,101.98
