A5A5A5A5A5A5,,,,,,,,,,,,,,,,,,,,,,
Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
4470,  2000/1/1,    1:23:0,0,0,0,0,579,178,18,7,7,7,2,2,9,2,2,9,23.02,39.29,101.9,101.9
4471,  2000/1/1,    1:23:4,0,0,0,0,603,178,32,10,10,10,3,4,13,3,4,13,23.02,39.28,101.9,101.9
4472,  2000/1/1,    1:23:5,0,0,0,0,708,213,35,10,10,10,4,5,14,4,5,14,23.02,39.25,101.9,101.9
4473,  2000/1/1,    1:23:6,0,0,0,0,708,213,35,10,10,10,4,5,14,4,5,14,23.02,39.23,101.9,101.9
4474,  2000/1/1,    1:23:7,0,0,0,0,825,248,35,10,10,10,5,6,15,5,6,15,23.02,39.22,101.9,101.9
4475,  2000/1/1,    1:23:8,0,0,0,0,825,248,35,10,10,10,5,6,15,5,6,15,23.02,39.22,101.9,101.9
4476,  2000/1/1,    1:23:9,0,0,0,0,792,237,35,10,10,10,4,5,14,4,5,14,23.02,39.21,101.9,101.9
4477,  2000/1/1,   1:23:10,0,0,0,0,723,214,20,3,3,3,4,5,8,4,5,8,23.02,39.22,101.9,101.9
4478,  2000/1/1,   1:23:11,0,0,0,0,723,214,20,3,3,3,4,5,8,4,5,8,23.02,39.2,101.9,101.9
4479,  2000/1/1,   1:23:12,0,0,0,0,723,214,23,6,6,6,4,5,10,4,5,10,23.02,39.21,101.9,101.9
4480,  2000/1/1,   1:23:13,0,0,0,0,723,214,23,6,6,6,4,5,10,4,5,10,23.02,39.22,101.9,101.9
4481,  2000/1/1,   1:23:14,0,0,0,0,771,245,26,6,6,6,5,6,11,5,6,11,23.02,39.22,101.9,101.9
4482,  2000/1/1,   1:23:15,0,0,0,0,840,268,33,6,6,6,5,6,12,5,6,12,23.02,39.25,101.9,101.9
4483,  2000/1/1,   1:23:16,0,0,0,0,840,268,33,6,6,6,5,6,12,5,6,12,23.02,39.25,101.9,101.9
4484,  2000/1/1,   1:23:17,0,0,0,0,819,261,33,9,9,9,5,6,14,5,6,14,23.02,39.21,101.9,101.9
4485,  2000/1/1,   1:23:18,0,0,0,0,819,261,33,9,9,9,5,6,14,5,6,14,23.02,39.22,101.9,101.9
4486,  2000/1/1,   1:23:19,0,0,0,0,831,265,29,6,6,6,5,6,12,5,6,12,23.01,39.23,101.9,101.9
4487,  2000/1/1,   1:23:20,0,0,0,0,864,284,26,6,6,6,6,7,12,6,7,12,23.01,39.21,101.9,101.9
4488,  2000/1/1,   1:23:21,0,0,0,0,864,284,26,6,6,6,6,7,12,6,7,12,23.01,39.2,101.9,101.9
4489,  2000/1/1,   1:23:22,0,0,0,0,807,265,23,6,6,6,5,6,11,5,6,11,23.01,39.21,101.9,101.9
4490,  2000/1/1,   1:23:23,0,0,0,0,807,265,23,6,6,6,5,6,11,5,6,11,23.01,39.21,101.9,101.9
4491,  2000/1/1,   1:23:24,0,0,0,0,714,238,23,6,6,6,3,4,10,3,4,10,23.01,39.2,101.9,101.9
4492,  2000/1/1,   1:23:25,0,0,0,0,702,234,26,6,6,6,3,4,10,3,4,10,23.01,39.21,101.9,101.9
4493,  2000/1/1,   1:23:26,0,0,0,0,702,234,26,6,6,6,3,4,10,3,4,10,23.01,39.21,101.9,101.9
4494,  2000/1/1,   1:23:27,0,0,0,0,747,249,29,6,6,6,4,6,11,4,6,11,23.01,39.2,101.9,101.9
4495,  2000/1/1,   1:23:28,0,0,0,0,747,249,29,6,6,6,4,6,11,4,6,11,23.01,39.2,101.9,101.9
4496,  2000/1/1,   1:23:29,0,0,0,0,816,272,33,3,3,3,5,6,9,5,6,9,23.02,39.2,101.9,101.9
4497,  2000/1/1,   1:23:30,0,0,0,0,816,272,33,3,3,3,5,6,9,5,6,9,23.02,39.23,101.9,101.9
4498,  2000/1/1,   1:23:34,0,0,0,0,654,210,23,0,0,0,4,5,5,4,5,5,23.02,39.36,101.9,101.9
4499,  2000/1/1,   1:23:35,0,0,0,0,654,210,23,0,0,0,4,5,5,4,5,5,23.02,39.58,101.9,101.9
4500,  2000/1/1,   1:23:36,0,0,0,0,597,191,16,0,0,0,3,4,4,3,4,4,23.02,39.57,101.9,101.9
4501,  2000/1/1,   1:23:37,0,0,0,0,564,176,16,0,0,0,3,4,4,3,4,4,23.02,39.56,101.9,101.9
4502,  2000/1/1,   1:23:38,0,0,0,0,564,176,16,0,0,0,3,4,4,3,4,4,23.02,39.54,101.9,101.9
4503,  2000/1/1,   1:23:39,0,0,0,0,609,191,16,0,0,0,3,4,4,3,4,4,23.02,39.56,101.9,101.9
4504,  2000/1/1,   1:23:40,0,0,0,0,609,191,16,0,0,0,3,4,4,3,4,4,23.02,39.61,101.9,101.9
4505,  2000/1/1,   1:23:41,0,0,0,0,633,199,19,0,0,0,4,4,4,4,4,4,23.02,39.63,101.9,101.9
4506,  2000/1/1,   1:23:42,0,0,0,0,702,218,19,3,3,3,3,3,6,3,3,6,23.02,39.61,101.9,101.9
4507,  2000/1/1,   1:23:43,0,0,0,0,702,218,19,3,3,3,3,3,6,3,3,6,23.02,39.55,101.9,101.9
4508,  2000/1/1,   1:23:44,0,0,0,0,669,207,23,6,6,6,3,3,9,3,3,9,23.02,39.48,101.9,101.9
4509,  2000/1/1,   1:23:45,0,0,0,0,669,207,23,6,6,6,4,4,10,4,4,10,23.02,39.4,101.9,101.9
4510,  2000/1/1,   1:23:46,0,0,0,0,738,226,27,9,9,9,4,5,13,4,5,13,23.02,39.37,101.9,101.9
4511,  2000/1/1,   1:23:47,0,0,0,0,819,253,38,9,9,9,4,6,14,4,6,14,23.02,39.28,101.9,101.9
4512,  2000/1/1,   1:23:48,0,0,0,0,819,253,38,9,9,9,3,5,13,3,5,13,23.02,39.28,101.9,101.9
4513,  2000/1/1,   1:23:49,0,0,0,0,888,276,38,9,9,9,4,6,14,4,6,14,23.02,39.27,101.9,101.9
4514,  2000/1/1,   1:23:50,0,0,0,0,888,276,38,9,9,9,4,6,14,4,6,14,23.02,39.24,101.9,101.9
4515,  2000/1/1,   1:23:51,0,0,0,0,921,287,35,9,9,9,4,6,14,4,6,14,23.02,39.18,101.9,101.9
4516,  2000/1/1,   1:23:52,0,0,0,0,921,287,35,9,9,9,4,6,14,4,6,14,23.02,39.17,101.9,101.9
4517,  2000/1/1,   1:23:53,0,0,0,0,1002,314,35,9,9,9,5,6,14,5,6,14,23.02,39.14,101.9,101.9
4518,  2000/1/1,   1:23:54,0,0,0,0,1071,337,35,9,9,9,6,8,16,6,8,16,23.02,39.14,101.9,101.9
4519,  2000/1/1,   1:23:55,0,0,0,0,1071,337,35,9,9,9,6,8,16,6,8,16,23.02,39.16,101.9,101.9
4520,  2000/1/1,   1:23:56,0,0,0,0,1071,333,42,9,9,9,6,8,16,6,8,16,23.02,39.12,101.9,101.9
4521,  2000/1/1,   1:23:57,0,0,0,0,1071,333,42,9,9,9,6,8,16,6,8,16,23.02,39.11,101.9,101.9
4522,  2000/1/1,   1:23:58,0,0,0,0,1071,333,39,9,9,9,5,7,15,5,7,15,23.02,39.14,101.9,101.9
4523,  2000/1/1,   1:23:59,0,0,0,0,1107,345,39,6,6,6,6,7,13,6,7,13,23.02,39.13,101.9,101.9
4524,  2000/1/1,    1:24:0,0,0,0,0,1107,345,39,6,6,6,6,7,13,6,7,13,23.02,39.13,101.9,101.9
4525,  2000/1/1,    1:24:4,0,0,0,0,1095,337,16,3,3,3,6,6,9,6,6,9,23.02,39.11,101.9,101.9
4526,  2000/1/1,    1:24:5,0,0,0,0,1095,337,16,3,3,3,6,6,9,6,6,9,23.01,39.1,101.9,101.9
4527,  2000/1/1,    1:24:6,0,0,0,0,1071,333,16,3,3,3,6,6,9,6,6,9,23.01,39.1,101.9,101.9
4528,  2000/1/1,    1:24:7,0,0,0,0,1071,333,16,3,3,3,6,6,9,6,6,9,23.01,39.12,101.9,101.9
4529,  2000/1/1,    1:24:8,0,0,0,0,1107,345,35,3,3,3,6,7,10,6,7,10,23.01,39.12,101.9,101.9
4530,  2000/1/1,    1:24:9,0,0,0,0,1143,357,38,3,3,3,6,8,10,6,8,10,23.01,39.12,101.91,101.91
4531,  2000/1/1,   1:24:10,0,0,0,0,1143,357,38,3,3,3,6,8,10,6,8,10,23.01,39.1,101.9,101.9
4532,  2000/1/1,   1:24:11,0,0,0,0,1131,357,41,3,3,3,7,8,11,7,8,11,23.01,39.11,101.9,101.9
4533,  2000/1/1,   1:24:12,0,0,0,0,1131,357,41,3,3,3,7,8,11,7,8,11,23.01,39.11,101.9,101.9
4534,  2000/1/1,   1:24:13,0,0,0,0,1212,384,41,3,3,3,8,9,11,8,9,11,23.01,39.1,101.9,101.9
4535,  2000/1/1,   1:24:14,0,0,0,0,1212,384,41,3,3,3,8,9,11,8,9,11,23.01,39.1,101.9,101.9
4536,  2000/1/1,   1:24:15,0,0,0,0,1221,387,41,3,3,3,8,9,11,8,9,11,23.01,39.1,101.9,101.9
4537,  2000/1/1,   1:24:16,0,0,0,0,1311,418,53,3,3,3,8,10,13,8,10,13,23.02,39.11,101.9,101.9
4538,  2000/1/1,   1:24:17,0,0,0,0,1266,403,53,3,3,3,8,10,12,8,10,12,23.01,39.11,101.9,101.9
4539,  2000/1/1,   1:24:18,0,0,0,0,1371,442,60,3,3,3,9,11,13,9,11,13,23.02,39.1,101.9,101.9
4540,  2000/1/1,   1:24:19,0,0,0,0,1383,442,72,0,0,0,9,11,11,9,11,11,23.02,39.13,101.9,101.9
4541,  2000/1/1,   1:24:20,0,0,0,0,1545,496,75,3,0,0,10,14,14,10,14,14,23.02,39.25,101.9,101.9
4542,  2000/1/1,   1:24:21,0,0,0,0,1599,507,75,3,0,0,11,14,14,11,14,14,23.02,39.36,101.9,101.9
4543,  2000/1/1,   1:24:22,0,0,0,0,1599,503,83,6,3,3,10,14,16,10,14,16,23.02,39.46,101.9,101.9
4544,  2000/1/1,   1:24:23,0,0,0,0,1575,499,76,6,3,3,10,14,16,10,14,16,23.02,39.45,101.9,101.9
4545,  2000/1/1,   1:24:24,0,0,0,0,1587,503,87,6,3,3,11,15,18,11,15,18,23.02,39.4,101.9,101.9
4546,  2000/1/1,   1:24:25,0,0,0,0,1485,472,75,6,3,3,11,14,17,11,14,17,23.02,39.36,101.9,101.9
4547,  2000/1/1,   1:24:26,0,0,0,0,1473,472,72,6,3,3,11,14,17,11,14,17,23.02,39.33,101.9,101.9
4548,  2000/1/1,   1:24:27,0,0,0,0,1416,449,68,6,3,3,10,13,16,10,13,16,23.02,39.31,101.9,101.9
4549,  2000/1/1,   1:24:28,0,0,0,0,1497,480,72,6,3,3,10,13,16,10,13,16,23.02,39.31,101.9,101.9
4550,  2000/1/1,   1:24:29,0,0,0,0,1497,480,72,6,3,3,10,13,16,10,13,16,23.02,39.3,101.9,101.9
4551,  2000/1/1,   1:24:30,0,0,0,0,1395,450,80,3,3,3,9,12,15,9,12,15,23.02,39.29,101.9,101.9
4552,  2000/1/1,   1:24:34,0,0,0,0,1341,435,76,3,3,3,8,11,14,8,11,14,23.02,39.27,101.9,101.9
4553,  2000/1/1,   1:24:35,0,0,0,0,1317,431,65,0,0,0,8,11,11,8,11,11,23.02,39.21,101.9,101.9
4554,  2000/1/1,   1:24:36,0,0,0,0,1317,431,65,0,0,0,8,11,11,8,11,11,23.02,39.21,101.9,101.9
4555,  2000/1/1,   1:24:37,0,0,0,0,1272,416,76,0,0,0,7,11,11,7,11,11,23.02,39.2,101.9,101.9
4556,  2000/1/1,   1:24:38,0,0,0,0,1272,416,76,0,0,0,7,11,11,7,11,11,23.02,39.21,101.9,101.9
4557,  2000/1/1,   1:24:39,0,0,0,0,1320,428,65,0,0,0,8,11,11,8,11,11,23.02,39.19,101.9,101.9
4558,  2000/1/1,   1:24:40,0,0,0,0,1272,408,62,0,0,0,7,10,10,7,10,10,23.02,39.13,101.9,101.9
4559,  2000/1/1,   1:24:41,0,0,0,0,1272,408,62,0,0,0,7,10,10,7,10,10,23.02,39.11,101.9,101.9
4560,  2000/1/1,   1:24:42,0,0,0,0,1353,431,65,0,0,0,8,11,11,8,11,11,23.02,39.14,101.9,101.9
4561,  2000/1/1,   1:24:43,0,0,0,0,1353,431,65,0,0,0,8,11,11,8,11,11,23.02,39.13,101.9,101.9
4562,  2000/1/1,   1:24:44,0,0,0,0,1398,439,65,0,0,0,8,11,11,8,11,11,23.02,39.12,101.9,101.9
4563,  2000/1/1,   1:24:45,0,0,0,0,1410,443,53,0,0,0,7,11,11,7,11,11,23.02,39.12,101.9,101.9
4564,  2000/1/1,   1:24:46,0,0,0,0,1410,443,53,0,0,0,7,11,11,7,11,11,23.02,39.09,101.9,101.9
4565,  2000/1/1,   1:24:47,0,0,0,0,1419,443,49,0,0,0,7,10,10,7,10,10,23.02,39.09,101.9,101.9
4566,  2000/1/1,   1:24:48,0,0,0,0,1419,443,49,0,0,0,7,10,10,7,10,10,23.02,39.1,101.9,101.9
4567,  2000/1/1,   1:24:49,0,0,0,0,1419,439,57,0,0,0,7,11,11,7,11,11,23.02,39.11,101.9,101.9
4568,  2000/1/1,   1:24:50,0,0,0,0,1395,435,53,0,0,0,7,11,11,7,11,11,23.01,39.11,101.9,101.9
4569,  2000/1/1,   1:24:51,0,0,0,0,1395,435,53,0,0,0,7,11,11,7,11,11,23.01,39.1,101.9,101.9
4570,  2000/1/1,   1:24:52,0,0,0,0,1431,447,56,0,0,0,8,11,11,8,11,11,23.01,39.1,101.9,101.9
4571,  2000/1/1,   1:24:53,0,0,0,0,1431,447,56,0,0,0,8,11,11,8,11,11,23.01,39.12,101.9,101.9
4572,  2000/1/1,   1:24:54,0,0,0,0,1512,474,45,0,0,0,8,11,11,8,11,11,23.01,39.12,101.9,101.9
4573,  2000/1/1,   1:24:55,0,0,0,0,1512,474,45,0,0,0,8,11,11,8,11,11,23.01,39.12,101.9,101.9
4574,  2000/1/1,   1:24:56,0,0,0,0,1476,466,52,0,0,0,8,11,11,8,11,11,23.01,39.12,101.9,101.9
4575,  2000/1/1,   1:24:57,0,0,0,0,1524,486,55,0,0,0,9,12,12,9,12,12,23.01,39.11,101.9,101.9
4576,  2000/1/1,   1:24:58,0,0,0,0,1524,486,55,0,0,0,9,12,12,9,12,12,23.01,39.12,101.91,101.91
4577,  2000/1/1,   1:24:59,0,0,0,0,1557,497,55,0,0,0,9,12,12,9,12,12,23.02,39.13,101.91,101.91
4578,  2000/1/1,    1:25:0,0,0,0,0,1557,497,55,0,0,0,9,12,12,9,12,12,23.02,39.13,101.91,101.91
4579,  2000/1/1,    1:25:4,0,0,0,0,1512,492,67,0,0,0,10,12,12,10,12,12,23.01,39.14,101.91,101.91
4580,  2000/1/1,    1:25:5,0,0,0,0,1512,492,67,0,0,0,10,12,12,10,12,12,23.01,39.12,101.91,101.91
4581,  2000/1/1,    1:25:6,0,0,0,0,1488,488,59,0,0,0,10,12,12,10,12,12,23.01,39.11,101.9,101.9
4582,  2000/1/1,    1:25:7,0,0,0,0,1464,480,48,0,0,0,10,12,12,10,12,12,23.01,39.1,101.91,101.91
4583,  2000/1/1,    1:25:8,0,0,0,0,1464,480,48,0,0,0,10,12,12,10,12,12,23.01,39.11,101.91,101.91
4584,  2000/1/1,    1:25:9,0,0,0,0,1452,476,45,0,0,0,10,11,11,10,11,11,23.01,39.1,101.91,101.91
4585,  2000/1/1,   1:25:10,0,0,0,0,1452,476,45,0,0,0,10,11,11,10,11,11,23.01,39.1,101.91,101.91
4586,  2000/1/1,   1:25:11,0,0,0,0,1359,445,52,0,0,0,9,11,11,9,11,11,23.01,39.06,101.9,101.9
4587,  2000/1/1,   1:25:12,0,0,0,0,1290,422,45,0,0,0,8,10,10,8,10,10,23,39.06,101.91,101.91
4588,  2000/1/1,   1:25:13,0,0,0,0,1290,422,45,0,0,0,8,10,10,8,10,10,23,39.05,101.9,101.9
4589,  2000/1/1,   1:25:14,0,0,0,0,1197,391,42,0,0,0,7,9,9,7,9,9,23,39.03,101.9,101.9
4590,  2000/1/1,   1:25:15,0,0,0,0,1197,391,42,0,0,0,7,9,9,7,9,9,23,39.03,101.9,101.9
4591,  2000/1/1,   1:25:16,0,0,0,0,1095,361,46,0,0,0,7,8,8,7,8,8,23,39,101.9,101.9
4592,  2000/1/1,   1:25:17,0,0,0,0,1095,361,46,0,0,0,7,8,8,7,8,8,23,39.02,101.9,101.9
4593,  2000/1/1,   1:25:18,0,0,0,0,1071,353,39,0,0,0,6,8,8,6,8,8,23,39.01,101.9,101.9
4594,  2000/1/1,   1:25:19,0,0,0,0,1038,342,31,0,0,0,6,7,7,6,7,7,23,39.02,101.9,101.9
4595,  2000/1/1,   1:25:20,0,0,0,0,1038,342,31,0,0,0,6,7,7,6,7,7,23,39.03,101.91,101.91
4596,  2000/1/1,   1:25:21,0,0,0,0,897,299,23,0,0,0,5,6,6,5,6,6,23,39.02,101.91,101.91
4597,  2000/1/1,   1:25:22,0,0,0,0,897,299,23,0,0,0,5,6,6,5,6,6,23,39,101.91,101.91
4598,  2000/1/1,   1:25:23,0,0,0,0,828,276,20,0,0,0,4,5,5,4,5,5,23,39.01,101.91,101.91
4599,  2000/1/1,   1:25:24,0,0,0,0,897,296,23,0,0,0,4,5,5,4,5,5,23,39.03,101.91,101.91
4600,  2000/1/1,   1:25:25,0,0,0,0,897,296,23,0,0,0,4,5,5,4,5,5,23,39.04,101.91,101.91
4601,  2000/1/1,   1:25:26,0,0,0,0,828,273,23,0,0,0,4,5,5,4,5,5,23,39.04,101.91,101.91
4602,  2000/1/1,   1:25:27,0,0,0,0,828,273,23,0,0,0,4,5,5,4,5,5,23,39.04,101.91,101.91
4603,  2000/1/1,   1:25:28,0,0,0,0,804,265,27,3,3,3,3,5,7,3,5,7,23,39.03,101.91,101.91
4604,  2000/1/1,   1:25:29,0,0,0,0,840,277,34,3,3,3,4,5,8,4,5,8,23,39.05,101.91,101.91
4605,  2000/1/1,   1:25:30,0,0,0,0,840,277,34,3,3,3,4,5,8,4,5,8,23,39.06,101.91,101.91
4606,  2000/1/1,   1:25:34,0,0,0,0,987,318,44,3,3,3,5,6,9,5,6,9,23,39.05,101.91,101.91
4607,  2000/1/1,   1:25:35,0,0,0,0,987,318,44,3,3,3,5,6,9,5,6,9,23,39.1,101.91,101.91
4608,  2000/1/1,   1:25:36,0,0,0,0,1056,337,52,3,3,3,6,7,10,6,7,10,23,39.11,101.91,101.91
4609,  2000/1/1,   1:25:37,0,0,0,0,1056,337,52,3,3,3,6,7,10,6,7,10,23,39.12,101.91,101.91
4610,  2000/1/1,   1:25:38,0,0,0,0,1080,345,64,3,3,3,6,8,10,6,8,10,23,39.14,101.91,101.91
4611,  2000/1/1,   1:25:39,0,0,0,0,1080,345,64,3,3,3,6,8,10,6,8,10,23,39.17,101.91,101.91
4612,  2000/1/1,   1:25:40,0,0,0,0,1137,364,75,3,3,3,6,9,11,6,9,11,23,39.2,101.91,101.91
4613,  2000/1/1,   1:25:41,0,0,0,0,1047,337,72,3,3,3,6,8,11,6,8,11,23,39.22,101.91,101.91
4614,  2000/1/1,   1:25:42,0,0,0,0,1047,337,72,3,3,3,6,8,11,6,8,11,23,39.22,101.91,101.91
4615,  2000/1/1,   1:25:43,0,0,0,0,1068,341,75,3,3,3,6,8,11,6,8,11,23,39.23,101.91,101.91
4616,  2000/1/1,   1:25:44,0,0,0,0,1068,341,75,3,3,3,6,8,11,6,8,11,23,39.22,101.91,101.91
4617,  2000/1/1,   1:25:45,0,0,0,0,1068,338,64,0,0,0,6,8,8,6,8,8,23,39.21,101.91,101.91
4618,  2000/1/1,   1:25:46,0,0,0,0,1056,330,57,0,0,0,6,8,8,6,8,8,23,39.21,101.91,101.91
4619,  2000/1/1,   1:25:47,0,0,0,0,1056,330,57,0,0,0,6,8,8,6,8,8,23,39.22,101.91,101.91
4620,  2000/1/1,   1:25:48,0,0,0,0,1266,392,57,0,0,0,8,9,9,8,9,9,23,39.22,101.91,101.91
4621,  2000/1/1,   1:25:49,0,0,0,0,1359,423,57,0,0,0,8,10,10,8,10,10,23,39.22,101.91,101.91
4622,  2000/1/1,   1:25:50,0,0,0,0,1347,427,69,0,0,0,9,10,10,9,10,10,23,39.2,101.91,101.91
4623,  2000/1/1,   1:25:51,0,0,0,0,1299,412,65,0,0,0,9,10,10,9,10,10,23,39.19,101.91,101.91
4624,  2000/1/1,   1:25:52,0,0,0,0,1554,485,57,0,0,0,12,13,13,12,13,13,23,39.13,101.91,101.91
4625,  2000/1/1,   1:25:53,0,0,0,0,1635,512,57,0,0,0,12,13,13,12,13,13,23,39.11,101.91,101.91
4626,  2000/1/1,   1:25:54,0,0,0,0,1764,558,65,0,0,0,13,14,14,13,14,14,23,39.11,101.91,101.91
4627,  2000/1/1,   1:25:55,0,0,0,0,1824,581,80,0,0,0,13,15,15,13,15,15,23,39.09,101.91,101.91
4628,  2000/1/1,   1:25:56,0,0,0,0,1836,589,83,3,0,0,13,16,16,13,16,16,23.01,39.11,101.91,101.91
4629,  2000/1/1,   1:25:57,0,0,0,0,1707,554,72,3,0,0,12,14,14,12,14,14,23.01,39.12,101.91,101.91
4630,  2000/1/1,   1:25:58,0,0,0,0,1626,527,69,3,0,0,11,14,14,11,14,14,23.01,39.11,101.91,101.91
4631,  2000/1/1,   1:25:59,0,0,0,0,1593,515,65,6,0,0,10,14,14,10,14,14,23.01,39.1,101.91,101.91
4632,  2000/1/1,    1:26:0,0,0,0,0,1593,527,77,9,0,0,10,16,16,10,16,16,23.01,39.08,101.91,101.91
4633,  2000/1/1,    1:26:4,0,0,0,0,1383,457,62,9,0,0,8,13,13,8,13,13,23.01,39.06,101.91,101.91
4634,  2000/1/1,    1:26:5,0,0,0,0,1404,464,47,9,0,0,8,13,13,8,13,13,23.01,39.07,101.91,101.91
4635,  2000/1/1,    1:26:6,0,0,0,0,1404,464,47,9,0,0,9,14,14,9,14,14,23.01,39.05,101.91,101.91
4636,  2000/1/1,    1:26:7,0,0,0,0,1485,483,47,6,0,0,9,13,13,9,13,13,23.01,39.05,101.91,101.91
4637,  2000/1/1,    1:26:8,0,0,0,0,1485,483,47,6,0,0,9,13,13,9,13,13,23.01,39.07,101.91,101.91
4638,  2000/1/1,    1:26:9,0,0,0,0,1428,460,47,6,0,0,9,13,13,9,13,13,23.01,39.05,101.91,101.91
4639,  2000/1/1,   1:26:10,0,0,0,0,1428,460,47,6,0,0,9,13,13,9,13,13,23.01,39.09,101.91,101.91
4640,  2000/1/1,   1:26:11,0,0,0,0,1485,476,50,6,0,0,10,13,13,10,13,13,23.01,39.1,101.91,101.91
4641,  2000/1/1,   1:26:12,0,0,0,0,1485,476,42,3,0,0,9,11,11,9,11,11,23.01,39.1,101.91,101.91
4642,  2000/1/1,   1:26:13,0,0,0,0,1485,476,42,3,0,0,9,11,11,9,11,11,23.01,39.09,101.91,101.91
4643,  2000/1/1,   1:26:14,0,0,0,0,1485,476,35,3,0,0,10,11,11,10,11,11,23.01,39.1,101.91,101.91
4644,  2000/1/1,   1:26:15,0,0,0,0,1485,476,35,3,0,0,10,11,11,10,11,11,23.01,39.12,101.91,101.91
4645,  2000/1/1,   1:26:16,0,0,0,0,1416,453,20,0,0,0,9,10,10,9,10,10,23,39.12,101.91,101.91
4646,  2000/1/1,   1:26:17,0,0,0,0,1416,453,39,0,0,0,9,11,11,9,11,11,23,39.13,101.91,101.91
4647,  2000/1/1,   1:26:18,0,0,0,0,1416,453,39,0,0,0,10,12,12,10,12,12,23,39.06,101.91,101.91
4648,  2000/1/1,   1:26:19,0,0,0,0,1347,430,28,0,0,0,9,11,11,9,11,11,23,39.01,101.91,101.91
4649,  2000/1/1,   1:26:20,0,0,0,0,1347,430,35,0,0,0,9,11,11,9,11,11,23,38.99,101.91,101.91
4650,  2000/1/1,   1:26:21,0,0,0,0,1245,384,38,0,0,0,8,10,10,8,10,10,23,38.99,101.91,101.91
4651,  2000/1/1,   1:26:22,0,0,0,0,1173,368,46,0,0,0,6,9,9,6,9,9,23,38.96,101.91,101.91
4652,  2000/1/1,   1:26:23,0,0,0,0,1116,352,50,0,0,0,6,8,8,6,8,8,23,38.93,101.91,101.91
4653,  2000/1/1,   1:26:24,0,0,0,0,966,302,50,0,0,0,5,8,8,5,8,8,23,38.93,101.91,101.91
4654,  2000/1/1,   1:26:25,0,0,0,0,921,287,53,0,0,0,5,8,8,5,8,8,22.99,38.91,101.91,101.91
4655,  2000/1/1,   1:26:26,0,0,0,0,804,248,53,0,0,0,4,7,7,4,7,7,22.99,38.91,101.91,101.91
4656,  2000/1/1,   1:26:27,0,0,0,0,714,218,37,0,0,0,3,5,5,3,5,5,22.99,38.88,101.91,101.91
4657,  2000/1/1,   1:26:28,0,0,0,0,783,241,40,0,0,0,4,6,6,4,6,6,22.99,38.88,101.91,101.91
4658,  2000/1/1,   1:26:29,0,0,0,0,783,241,36,3,3,3,4,6,8,4,6,8,22.99,38.9,101.91,101.91
4659,  2000/1/1,   1:26:30,0,0,0,0,804,260,33,3,3,3,4,6,9,4,6,9,22.99,38.93,101.91,101.91
4660,  2000/1/1,   1:26:34,0,0,0,0,852,280,33,3,3,3,5,7,9,5,7,9,22.99,38.91,101.91,101.91
4661,  2000/1/1,   1:26:35,0,0,0,0,828,272,26,3,3,3,5,6,9,5,6,9,22.99,38.95,101.91,101.91
4662,  2000/1/1,   1:26:36,0,0,0,0,885,291,23,3,3,3,6,7,9,6,7,9,22.99,38.95,101.91,101.91
4663,  2000/1/1,   1:26:37,0,0,0,0,885,291,23,3,3,3,6,7,9,6,7,9,22.99,38.94,101.91,101.91
4664,  2000/1/1,   1:26:38,0,0,0,0,906,298,23,3,3,3,6,7,10,6,7,10,22.99,38.95,101.91,101.91
4665,  2000/1/1,   1:26:39,0,0,0,0,906,298,23,3,3,3,6,7,10,6,7,10,22.99,38.94,101.91,101.91
4666,  2000/1/1,   1:26:40,0,0,0,0,954,310,30,3,3,3,6,7,10,6,7,10,22.99,38.96,101.91,101.91
4667,  2000/1/1,   1:26:41,0,0,0,0,1035,337,42,6,6,6,7,8,14,7,8,14,22.99,38.94,101.91,101.91
4668,  2000/1/1,   1:26:42,0,0,0,0,1035,337,42,6,6,6,7,8,14,7,8,14,22.99,38.97,101.91,101.91
4669,  2000/1/1,   1:26:43,0,0,0,0,1035,337,39,6,6,6,7,8,14,7,8,14,22.99,38.97,101.91,101.91
4670,  2000/1/1,   1:26:44,0,0,0,0,1035,337,39,6,6,6,7,8,14,7,8,14,22.98,38.95,101.91,101.91
4671,  2000/1/1,   1:26:45,0,0,0,0,1023,333,36,3,3,3,7,8,11,7,8,11,22.98,38.97,101.91,101.91
4672,  2000/1/1,   1:26:46,0,0,0,0,1023,333,36,3,3,3,7,8,11,7,8,11,22.98,38.97,101.91,101.91
4673,  2000/1/1,   1:26:47,0,0,0,0,1047,337,36,3,3,3,7,8,11,7,8,11,22.98,39,101.91,101.91
4674,  2000/1/1,   1:26:48,0,0,0,0,1152,368,43,6,6,6,8,9,15,8,9,15,22.98,39,101.91,101.91
4675,  2000/1/1,   1:26:49,0,0,0,0,1152,368,43,6,6,6,8,9,15,8,9,15,22.98,38.98,101.91,101.91
4676,  2000/1/1,   1:26:50,0,0,0,0,1128,360,43,6,6,6,8,9,14,8,9,14,22.98,39.01,101.91,101.91
4677,  2000/1/1,   1:26:51,0,0,0,0,1128,360,43,6,6,6,8,9,14,8,9,14,22.98,38.98,101.91,101.91
