sigma0,K,tau,wrmse,scale
50.0,434.28571428571433,948.5714285714287,7.579131713364936,3145826.261326672
50.0,434.28571428571433,1114.2857142857142,7.4967251901914524,3260061.20457478
50.0,434.28571428571433,1280.0,7.41904581959091,3349042.0452987384
50.0,434.28571428571433,1445.7142857142858,7.3468146984317455,3418692.503101923
50.0,434.28571428571433,1611.4285714285716,7.2801786536351045,3473540.0295109022
50.0,434.28571428571433,1777.1428571428573,7.218964393106245,3517007.2715786854
50.0,434.28571428571433,1942.857142857143,7.162836279511329,3551673.4317339603
50.0,434.28571428571433,2108.5714285714284,7.1113896937627255,3579485.4602926103
50.0,434.28571428571433,2274.285714285714,7.0642040391641485,3601919.8723556087
50.0,434.28571428571433,2440.0,7.0208713627518256,3620103.4773258916
50.0,434.28571428571433,2605.714285714286,6.981010612688327,3634902.3682930437
50.0,434.28571428571433,2771.4285714285716,6.9442736281199355,3646987.2618474658
50.0,434.28571428571433,2937.1428571428573,6.9103465055434095,3656881.5188052226
50.0,434.28571428571433,3102.857142857143,6.878948491571469,3664996.5711462866
50.0,434.28571428571433,3268.571428571429,6.849829654031963,3671658.202010393
50.0,434.28571428571433,3434.2857142857147,6.822768048047765,3677126.166734704
50.0,434.28571428571433,3600.0,6.7975667766392895,3681608.9446179993
50.0,481.42857142857144,120.0,7.939046500858656,2022003.5680211207
50.0,481.42857142857144,285.7142857142857,7.896376842630025,2296985.9879721366
50.0,481.42857142857144,451.42857142857144,7.8305838182216485,2605565.9487616117
50.0,481.42857142857144,617.1428571428571,7.753060269026098,2849762.715383504
50.0,481.42857142857144,782.8571428571429,7.670912006622912,3041952.494934379
50.0,481.42857142857144,948.5714285714287,7.588859483526159,3192852.2330669146
50.0,481.42857142857144,1114.2857142857142,7.509797071514726,3311301.7561122323
50.0,481.42857142857144,1280.0,7.435273232043957,3404552.092343484
50.0,481.42857142857144,1445.7142857142858,7.365951558797423,3478347.01843137
50.0,481.42857142857144,1611.4285714285716,7.301962536377153,3537122.864912362
50.0,481.42857142857144,1777.1428571428573,7.243138917371679,3584262.2911407826
50.0,481.42857142857144,1942.857142857143,7.189162151246518,3622333.631020931
50.0,481.42857142857144,2108.5714285714284,7.13964923976191,3653289.070447285
50.0,481.42857142857144,2274.285714285714,7.094202178994859,3678618.7766649234
50.0,481.42857142857144,2440.0,7.052434743333838,3699467.124035272
50.0,481.42857142857144,2605.714285714286,7.013985886254283,3716719.08648234
50.0,481.42857142857144,2771.4285714285716,6.9785254152090985,3731064.1210912718
50.0,481.42857142857144,2937.1428571428573,6.945755330845686,3743043.4122573296
50.0,481.42857142857144,3102.857142857143,6.91540883615492,3753084.9236699315
50.0,481.42857142857144,3268.571428571429,6.887248186995929,3761529.5372208417
50.0,481.42857142857144,3434.2857142857147,6.861062056906302,3768650.66569263
50.0,481.42857142857144,3600.0,6.83666279296915,3774669.0681645
50.0,528.5714285714286,120.0,7.938093654026771,2102822.0314328666
50.0,528.5714285714286,285.7142857142857,7.895148649373549,2350186.943329276
50.0,528.5714285714286,451.42857142857144,7.830704891263754,2652094.933284802
50.0,528.5714285714286,617.1428571428571,7.755521105605409,2895812.98121591
50.0,528.5714285714286,782.8571428571429,7.67620900792441,3089960.9142684964
50.0,528.5714285714286,948.5714285714287,7.597153989753825,3243906.1405002344
50.0,528.5714285714286,1114.2857142857142,7.521044335418423,3365851.8358957334
50.0,528.5714285714286,1280.0,7.449316176032906,3462713.3752064095
50.0,528.5714285714286,1445.7142857142858,7.382581310432957,3540054.2408511406
50.0,528.5714285714286,1611.4285714285716,7.320954262328678,3602217.2443732703
50.0,528.5714285714286,1777.1428571428573,7.264271518535934,3652541.1547945724
50.0,528.5714285714286,1942.857142857143,7.212228158383537,3693578.761441681
50.0,528.5714285714286,2108.5714285714284,7.164459044516471,3727282.596318858
50.0,528.5714285714286,2274.285714285714,7.120585130146796,3755151.7276607547
50.0,528.5714285714286,2440.0,7.08023859892134,3778343.67296173
