sigma0,K,tau,wrmse,scale
764.2857142857143,198.57142857142858,3600.0,21.418918675717908,10034879.809555633
764.2857142857143,387.14285714285717,3434.2857142857147,21.419534952832898,12819164.820451116
764.2857142857143,434.28571428571433,3434.2857142857147,21.420313858490463,13396996.795478012
764.2857142857143,340.0,3434.2857142857147,21.42035317950749,12209386.832874898
800.0,952.8571428571429,3434.2857142857147,21.42108822645237,19417656.76449196
800.0,670.0,3268.571428571429,21.42117839227013,16798492.489769507
764.2857142857143,811.4285714285714,3600.0,21.421411659750976,17248847.485885084
764.2857142857143,481.42857142857144,3434.2857142857147,21.42217770170077,13948149.084933849
764.2857142857143,292.8571428571429,3434.2857142857147,21.42357567024262,11560429.210952314
764.2857142857143,528.5714285714286,3434.2857142857147,21.424788660246243,14476593.231565733
764.2857142857143,858.5714285714287,3600.0,21.425544177831686,17678694.80979068
800.0,1000.0,3434.2857142857147,21.425641208306015,19832346.818723883
800.0,717.1428571428572,3268.571428571429,21.425817330403802,17274144.43094046
764.2857142857143,575.7142857142858,3434.2857142857147,21.42791705209753,14985409.755368121
800.0,340.0,3102.857142857143,21.42826278162172,13023025.469571155
800.0,292.8571428571429,3102.857142857143,21.42896658286278,12354979.45162109
800.0,387.14285714285717,3102.857142857143,21.4294658640328,13650479.635030134
764.2857142857143,905.7142857142858,3600.0,21.42968013344537,18099274.48741734
800.0,151.42857142857144,3268.571428571429,21.43004504259751,9886637.9606416
800.0,764.2857142857143,3268.571428571429,21.4304893005041,17737101.6340609
764.2857142857143,245.71428571428572,3434.2857142857147,21.43053981434335,10861893.848915007
764.2857142857143,622.8571428571429,3434.2857142857147,21.431402888752928,15477043.611307474
800.0,434.28571428571433,3102.857142857143,21.431903912269135,14244828.558506437
800.0,245.71428571428572,3102.857142857143,21.432700214413806,11635581.309426207
764.2857142857143,952.8571428571429,3600.0,21.433800527149568,18511315.665769022
764.2857142857143,670.0,3434.2857142857147,21.435132536931622,15953472.82658536
800.0,481.42857142857144,3102.857142857143,21.43515455070986,14811523.408758057
800.0,811.4285714285714,3268.571428571429,21.43516027311742,18188549.786398288
764.2857142857143,1000.0,3600.0,21.4378911435368,18915455.903470945
800.0,528.5714285714286,3102.857142857143,21.43894211594841,15354675.568702443
764.2857142857143,717.1428571428572,3434.2857142857147,21.43902401694455,16416323.804996345
800.0,858.5714285714287,3268.571428571429,21.439805635383326,18629500.18005206
800.0,198.57142857142858,3102.857142857143,21.441470254625074,10848391.664019423
800.0,104.28571428571429,3434.2857142857147,21.441675600793353,8782725.73513183
764.2857142857143,764.2857142857143,3434.2857142857147,21.44301744832555,16866952.531785466
800.0,575.7142857142858,3102.857142857143,21.443081390802625,15877474.341355246
764.2857142857143,151.42857142857144,3600.0,21.443434093451554,9178743.008021055
764.2857142857143,198.57142857142858,3434.2857142857147,21.44361655337001,10097892.023348875
800.0,905.7142857142858,3268.571428571429,21.44440761263084,19060823.411732998
728.5714285714286,434.28571428571433,3600.0,21.4453096237371,12654516.251566
728.5714285714286,481.42857142857144,3600.0,21.445653150937385,13189497.844369018
728.5714285714286,387.14285714285717,3600.0,21.446307502572655,12093828.843824504
728.5714285714286,528.5714285714286,3600.0,21.44694380398605,13702608.526145631
764.2857142857143,811.4285714285714,3434.2857142857147,21.447068673249227,17306503.226074424
800.0,622.8571428571429,3102.857142857143,21.44744507719631,16382451.256180007
764.2857142857143,387.14285714285717,3268.571428571429,21.447566216616163,12884809.262870101
764.2857142857143,340.0,3268.571428571429,21.44827603909386,12275519.625280786
764.2857142857143,434.28571428571433,3268.571428571429,21.448404300635453,13462150.299854834
728.5714285714286,575.7142857142858,3600.0,21.448911317000192,14196821.81151675
800.0,952.8571428571429,3268.571428571429,21.44895345024061,19483275.172955878
728.5714285714286,340.0,3600.0,21.44924020718203,11502348.491714707
764.2857142857143,481.42857142857144,3268.571428571429,21.45029203363082,14012813.893046115
764.2857142857143,858.5714285714287,3434.2857142857147,21.451144902092185,17735951.638925068
764.2857142857143,292.8571428571429,3268.571428571429,21.45131965817853,11627039.144221244
728.5714285714286,622.8571428571429,3600.0,21.451365705458464,14674497.00554165
800.0,670.0,3102.857142857143,21.451944136065087,16871654.562508624
764.2857142857143,528.5714285714286,3268.571428571429,21.452901088703527,14540774.29119536
800.0,1000.0,3268.571428571429,21.453434112237304,19897516.28317097
728.5714285714286,670.0,3600.0,21.45417063970743,15137542.317394936
728.5714285714286,292.8571428571429,3600.0,21.455036675418874,10873084.559343448
764.2857142857143,905.7142857142858,3434.2857142857147,21.455221679963078,18156137.631530516
764.2857142857143,575.7142857142858,3268.571428571429,21.4560084501953,15049113.483900726
800.0,717.1428571428572,3102.857142857143,21.456515458774962,17346768.54691177
728.5714285714286,717.1428571428572,3600.0,21.457226619163123,15587526.351811025
764.2857142857143,245.71428571428572,3268.571428571429,21.4580004826743,10928953.954873664
800.0,151.42857142857144,3102.857142857143,21.45922074299913,9966017.32113963
764.2857142857143,952.8571428571429,3434.2857142857147,21.459280736201702,18567790.102553707
764.2857142857143,622.8571428571429,3268.571428571429,21.459458925827484,15540277.156316996
728.5714285714286,764.2857142857143,3600.0,21.460460001007323,16025756.60558219
800.0,764.2857142857143,3102.857142857143,21.461113893266862,17809197.569877237
800.0,340.0,2937.1428571428573,21.462036250979683,13105919.9941834
800.0,292.8571428571429,2937.1428571428573,21.46259262932398,12438563.254275814
764.2857142857143,670.0,3268.571428571429,21.463142403607044,16016243.616094314
764.2857142857143,1000.0,3434.2857142857147,21.463308436155312,18971546.347760957
800.0,387.14285714285717,2937.1428571428573,21.463313485272934,13732690.450340465
728.5714285714286,811.4285714285714,3600.0,21.463815652014347,16453336.148645649
728.5714285714286,245.71428571428572,3600.0,21.46522683872979,10195982.899465188
800.0,811.4285714285714,3102.857142857143,21.465706949304675,18260126.76724997
800.0,434.28571428571433,2937.1428571428573,21.46577518562773,14326366.815894892
800.0,245.71428571428572,2937.1428571428573,21.466068883025095,11719848.331397133
764.2857142857143,717.1428571428572,3268.571428571429,21.46697953324785,16478639.271992862
800.0,104.28571428571429,3268.571428571429,21.466994215349967,8856667.63854721
728.5714285714286,858.5714285714287,3600.0,21.46725191172866,16871205.45664107
764.2857142857143,151.42857142857144,3434.2857142857147,21.467431528292668,9241942.522966608
800.0,481.42857142857144,2937.1428571428573,21.46901381287464,14892402.7860145
800.0,858.5714285714287,3102.857142857143,21.470271202320244,18700566.863377113
764.2857142857143,198.57142857142858,3268.571428571429,21.470631462214094,10165345.10055726
728.5714285714286,905.7142857142858,3600.0,21.470737069535225,17280173.879348043
764.2857142857143,764.2857142857143,3268.571428571429,21.47091242592047,16928819.946196146
728.5714285714286,434.28571428571433,3434.2857142857147,21.47091627379359,12710277.701052526
728.5714285714286,481.42857142857144,3434.2857142857147,21.471293824584023,13244855.577343002
728.5714285714286,387.14285714285717,3434.2857142857147,21.471845400882557,12149991.577837909
728.5714285714286,528.5714285714286,3434.2857142857147,21.472593023693022,13757563.50072266
800.0,528.5714285714286,2937.1428571428573,21.47276373953934,15434910.659609405
728.5714285714286,952.8571428571429,3600.0,21.47424685647165,17680943.713885244
800.0,198.57142857142858,2937.1428571428573,21.474408532551244,10933311.448743138
728.5714285714286,575.7142857142858,3434.2857142857147,21.474550107681445,14251377.005508943
728.5714285714286,340.0,3434.2857142857147,21.474661062548634,11558904.381323276
800.0,905.7142857142858,3102.857142857143,21.47478980263424,19131387.890993875
764.2857142857143,811.4285714285714,3268.571428571429,21.474898450694216,17367929.594270553
800.0,575.7142857142858,2937.1428571428573,21.47684674245975,15957079.789366268
728.5714285714286,622.8571428571429,3434.2857142857147,21.476979776545065,14728656.576475402
728.5714285714286,1000.0,3600.0,21.477762631228956,18074128.89737495
764.2857142857143,387.14285714285717,3102.857142857143,21.478187562027202,12955051.078416951
764.2857142857143,340.0,3102.857142857143,21.47880451245929,12346315.400981855
764.2857142857143,858.5714285714287,3268.571428571429,21.478906000587394,17796943.646258198
764.2857142857143,434.28571428571433,3102.857142857143,21.479068196362018,13531840.559834367
800.0,952.8571428571429,3102.857142857143,21.47925072057792,19553344.99336802
728.5714285714286,670.0,3434.2857142857147,21.479749144975525,15191311.07569429
728.5714285714286,292.8571428571429,3434.2857142857147,21.48027154675102,10930015.730075084
764.2857142857143,481.42857142857144,3102.857142857143,21.480962713366157,14081959.040741852
800.0,622.8571428571429,2937.1428571428573,21.48114051672067,16461441.28887404
764.2857142857143,292.8571428571429,3102.857142857143,21.48168265048485,11698383.673015742
728.5714285714286,198.57142857142858,3600.0,21.48250788453037,9455670.602179388
728.5714285714286,717.1428571428572,3434.2857142857147,21.482761288543745,15640909.42516129
764.2857142857143,905.7142857142858,3268.571428571429,21.482911544667967,18216701.61251993
764.2857142857143,528.5714285714286,3102.857142857143,21.483552656590103,14609382.846550418
800.0,1000.0,3102.857142857143,21.4836454914603,19967098.464249928
800.0,670.0,2937.1428571428573,21.48555965924646,16950042.749092896
728.5714285714286,764.2857142857143,3434.2857142857147,21.48594451928422,16078759.223211782
764.2857142857143,575.7142857142858,3102.857142857143,21.486621907529308,15117194.92867009
764.2857142857143,952.8571428571429,3268.571428571429,21.48689753938627,18627932.02889721
764.2857142857143,245.71428571428572,3102.857142857143,21.488089562255915,11000827.57656204
728.5714285714286,811.4285714285714,3434.2857142857147,21.489245205702037,16505963.502495473
764.2857142857143,104.28571428571429,3600.0,21.489619183251566,8180447.09366785
764.2857142857143,622.8571428571429,3102.857142857143,21.490020212235702,15607841.287363822
800.0,717.1428571428572,2937.1428571428573,21.490043752834335,17424567.682594553
728.5714285714286,245.71428571428572,3434.2857142857147,21.49017378391526,10253254.218620075
764.2857142857143,1000.0,3268.571428571429,21.490850925724402,19031271.827792667
800.0,151.42857142857144,2937.1428571428573,21.491436820320217,10051505.163803564
728.5714285714286,858.5714285714287,3434.2857142857147,21.492622853124118,16923462.61270399
764.2857142857143,670.0,3102.857142857143,21.493641066206116,16083300.167421244
764.2857142857143,151.42857142857144,3268.571428571429,21.493729818035174,9309668.473015426
800.0,764.2857142857143,2937.1428571428573,21.49454966496083,17886419.63321036
800.0,104.28571428571429,3102.857142857143,21.494933165647694,8936243.538762905
728.5714285714286,905.7142857142858,3434.2857142857147,21.4960466640292,17332065.722193103
764.2857142857143,717.1428571428572,3102.857142857143,21.497407798821115,16545197.695598776
692.8571428571429,528.5714285714286,3600.0,21.497913272941144,13002813.612666938
692.8571428571429,481.42857142857144,3600.0,21.498062612260192,12505385.330171926
692.8571428571429,575.7142857142858,3600.0,21.498595135219013,13482067.555687621
728.5714285714286,434.28571428571433,3268.571428571429,21.49877190344635,12769760.535470687
800.0,811.4285714285714,2937.1428571428573,21.499046437954075,18336782.919399906
728.5714285714286,481.42857142857144,3268.571428571429,21.499170262515054,13303888.420418395
800.0,340.0,2771.4285714285716,21.49922716897406,13195136.472170623
692.8571428571429,434.28571428571433,3600.0,21.499350761618217,11986912.53965772
728.5714285714286,952.8571428571429,3434.2857142857147,21.499493090056863,17732474.913349774
728.5714285714286,387.14285714285717,3268.571428571429,21.499644738217853,12209925.146598842
800.0,292.8571428571429,2771.4285714285716,21.499662831781453,12528566.209525736
692.8571428571429,622.8571428571429,3600.0,21.49989046126085,13945423.271417081
764.2857142857143,198.57142857142858,3102.857142857143,21.500276759657456,10237699.623564422
728.5714285714286,528.5714285714286,3268.571428571429,21.50046444108247,13816150.046457563
800.0,387.14285714285717,2771.4285714285716,21.50055071073001,13821135.563850418
764.2857142857143,764.2857142857143,3102.857142857143,21.501264539729892,16994889.288846664
692.8571428571429,670.0,3600.0,21.50164179901378,14394720.821131414
692.8571428571429,387.14285714285717,3600.0,21.50222368230516,11443691.425286472
728.5714285714286,340.0,3268.571428571429,21.502354409694096,11619284.264652729
728.5714285714286,575.7142857142858,3268.571428571429,21.502397434884163,14309522.604572633
800.0,245.71428571428572,2771.4285714285716,21.502905512953912,11810643.770051692
728.5714285714286,1000.0,3434.2857142857147,21.502944062206577,18125303.890156526
800.0,434.28571428571433,2771.4285714285716,21.503008029362107,14414059.42996279
800.0,858.5714285714287,2937.1428571428573,21.503511821107786,18776667.471077412
692.8571428571429,717.1428571428572,3600.0,21.503733242239665,14831472.153154396
728.5714285714286,622.8571428571429,3268.571428571429,21.504788793173294,14786367.456837516
764.2857142857143,811.4285714285714,3102.857142857143,21.505170196348406,17433518.433044925
800.0,57.142857142857146,3600.0,21.505895762334998,7411640.620084096
692.8571428571429,764.2857142857143,3600.0,21.50607818002402,15256937.057931717
800.0,481.42857142857144,2771.4285714285716,21.50620694364443,14979362.920822078
728.5714285714286,198.57142857142858,3434.2857142857147,21.507008698300588,9513214.636125391
692.8571428571429,340.0,3600.0,21.50734879330004,10870805.418803997
728.5714285714286,670.0,3268.571428571429,21.507509180876536,15248593.864274252
728.5714285714286,292.8571428571429,3268.571428571429,21.507787476347808,10990828.412980467
800.0,905.7142857142858,2937.1428571428573,21.507929870635216,19206942.56229988
692.8571428571429,811.4285714285714,3600.0,21.508611069669396,15672177.987944487
764.2857142857143,858.5714285714287,3102.857142857143,21.5090943456529,17862060.060392577
800.0,528.5714285714286,2771.4285714285716,21.509892149086728,15521158.197463935
728.5714285714286,717.1428571428572,3268.571428571429,21.51046431712282,15697770.851198392
800.0,198.57142857142858,2771.4285714285716,21.510832220545716,11024884.589014657
692.8571428571429,858.5714285714287,3600.0,21.51128178117111,16078100.499043169
764.2857142857143,387.14285714285717,2937.1428571428573,21.51174455852318,13030380.626038086
728.5714285714286,151.42857142857144,3600.0,21.51211428401426,8626506.083311697
764.2857142857143,340.0,2937.1428571428573,21.51228917464584,12422270.959556727
800.0,952.8571428571429,2937.1428571428573,21.51228926008903,19628362.619678188
764.2857142857143,104.28571428571429,3434.2857142857147,21.512441496139466,8243554.758111071
764.2857142857143,434.28571428571433,2937.1428571428573,21.51264640686707,13606552.405422477
764.2857142857143,905.7142857142858,3102.857142857143,21.513014375342724,18281353.17766133
728.5714285714286,764.2857142857143,3268.571428571429,21.51358451059992,16135205.934185293
800.0,575.7142857142858,2771.4285714285716,21.513892569552063,16042633.834931903
692.8571428571429,905.7142857142858,3600.0,21.5140516294125,16475483.660150744
764.2857142857143,481.42857142857144,2937.1428571428573,21.514526179844914,14156064.54459456
764.2857142857143,292.8571428571429,2937.1428571428573,21.515020517909214,11774967.226165086
692.8571428571429,292.8571428571429,3600.0,21.51576552357581,10261492.965401622
800.0,1000.0,2937.1428571428573,21.516582073045324,20041587.264667705
728.5714285714286,811.4285714285714,3268.571428571429,21.5168176560958,16562001.951165479
692.8571428571429,952.8571428571429,3600.0,21.51689054000849,16865003.30792408
764.2857142857143,952.8571428571429,3102.857142857143,21.516913459355642,18692125.825054083
764.2857142857143,528.5714285714286,2937.1428571428573,21.51707564803813,14682894.672519606
728.5714285714286,245.71428571428572,3268.571428571429,21.51740599623835,10314469.709628262
800.0,622.8571428571429,2771.4285714285716,21.51809096757892,16546319.869727593
692.8571428571429,1000.0,3600.0,21.519774992412618,17247250.09763382
764.2857142857143,575.7142857142858,2937.1428571428573,21.520085800200903,15190126.086363768
728.5714285714286,858.5714285714287,3268.571428571429,21.5201244375528,16979098.98977694
764.2857142857143,1000.0,3102.857142857143,21.520779101985635,19095014.45544917
764.2857142857143,245.71428571428572,2937.1428571428573,21.521168457885675,11078028.368769806
800.0,670.0,2771.4285714285716,21.52240560340564,17034262.697807968
764.2857142857143,151.42857142857144,3102.857142857143,21.522645995746245,9382394.983577212
692.8571428571429,528.5714285714286,3434.2857142857147,21.52333470328789,13052737.932118025
764.2857142857143,622.8571428571429,2937.1428571428573,21.523411442329635,15680204.603024065
728.5714285714286,905.7142857142858,3268.571428571429,21.52347497538041,17387305.918561738
692.8571428571429,481.42857142857144,3434.2857142857147,21.52347839670327,12555680.209715394
692.8571428571429,575.7142857142858,3434.2857142857147,21.524003279875956,13531623.372695666
692.8571428571429,434.28571428571433,3434.2857142857147,21.524735372618064,12037577.857941529
692.8571428571429,622.8571428571429,3434.2857142857147,21.52527112699579,13994613.948689634
800.0,104.28571428571429,2937.1428571428573,21.525877595329792,9022078.478752809
800.0,57.142857142857146,3434.2857142857147,21.526727664818427,7479739.701339071
800.0,717.1428571428572,2771.4285714285716,21.52677875041204,17508144.61639834
728.5714285714286,952.8571428571429,3268.571428571429,21.526846441204725,17787324.501610126
764.2857142857143,670.0,2937.1428571428573,21.52694974431332,16155107.995651364
692.8571428571429,670.0,3434.2857142857147,21.52698426672836,14443550.475330807
800.0,151.42857142857144,2771.4285714285716,21.52714205510189,10143792.408081748
692.8571428571429,387.14285714285717,3434.2857142857147,21.52754218135602,11494723.46221294
692.8571428571429,717.1428571428572,3434.2857142857147,21.529029383975807,14879945.301327212
728.5714285714286,434.28571428571433,3102.857142857143,21.529163928718432,12833341.444238832
692.8571428571429,245.71428571428572,3600.0,21.529177781600403,9606020.43278586
728.5714285714286,481.42857142857144,3102.857142857143,21.52956643429884,13366968.867041828
728.5714285714286,387.14285714285717,3102.857142857143,21.529996561333917,12274011.00268609
728.5714285714286,1000.0,3268.571428571429,21.530221334023874,18179768.118691582
764.2857142857143,717.1428571428572,2937.1428571428573,21.53062674774126,16616461.76979127
728.5714285714286,528.5714285714286,3102.857142857143,21.530838760997774,13878736.918428613
800.0,764.2857142857143,2771.4285714285716,21.531169277988944,17969367.985450566
692.8571428571429,764.2857142857143,3434.2857142857147,21.53132182848929,15305058.388183579
692.8571428571429,340.0,3434.2857142857147,21.53255240238862,10922194.473620454
728.5714285714286,340.0,3102.857142857143,21.532615100965824,11683875.072770638
728.5714285714286,575.7142857142858,3102.857142857143,21.53273091236441,14371623.99980639
764.2857142857143,198.57142857142858,2937.1428571428573,21.532919462148104,10315480.706437966
728.5714285714286,198.57142857142858,3268.571428571429,21.533791178250112,9574771.533992833
692.8571428571429,811.4285714285714,3434.2857142857147,21.533797559441446,15719952.210044464
764.2857142857143,764.2857142857143,2937.1428571428573,21.534388611522562,17065620.65272032
728.5714285714286,622.8571428571429,3102.857142857143,21.535067441223287,14847991.98355924
800.0,811.4285714285714,2771.4285714285716,21.535547733679003,18419115.997344494
728.5714285714286,151.42857142857144,3434.2857142857147,21.53590569375051,8684189.530741079
692.8571428571429,858.5714285714287,3434.2857142857147,21.536407609285053,16125532.247396095
764.2857142857143,104.28571428571429,3268.571428571429,21.537519196745755,8311283.616240742
728.5714285714286,670.0,3102.857142857143,21.537722657498147,15309750.224672558
728.5714285714286,292.8571428571429,3102.857142857143,21.537883262309112,11055915.93976522
764.2857142857143,811.4285714285714,2937.1428571428573,21.53819577841374,17503727.419877592
692.8571428571429,905.7142857142858,3434.2857142857147,21.53911420061907,16522577.431580687
800.0,858.5714285714287,2771.4285714285716,21.539893007967255,18858397.525693815
800.0,340.0,2605.714285714286,21.540326018511028,13291424.75647058
728.5714285714286,717.1428571428572,3102.857142857143,21.540604980276672,15758467.593863904
800.0,292.8571428571429,2605.714285714286,21.540676607527196,12625745.82620621
692.8571428571429,292.8571428571429,3434.2857142857147,21.540784328169234,10313219.187279578
800.0,387.14285714285717,2605.714285714286,21.54165979683974,13916558.804665202
692.8571428571429,952.8571428571429,3434.2857142857147,21.54188797313726,16911763.42285485
764.2857142857143,858.5714285714287,2937.1428571428573,21.542018997689617,17931756.300126914
728.5714285714286,764.2857142857143,3102.857142857143,21.543646746228013,16195451.309297916
800.0,245.71428571428572,2605.714285714286,21.543719217490914,11908735.0530419
800.0,434.28571428571433,2605.714285714286,21.544077110918074,14508645.420596896
800.0,905.7142857142858,2771.4285714285716,21.544190027744634,19288080.86191624
692.8571428571429,1000.0,3434.2857142857147,21.54470597151914,17293680.677115384
764.2857142857143,905.7142857142858,2937.1428571428573,21.54583655871834,18350545.619927574
728.5714285714286,811.4285714285714,3102.857142857143,21.546797391211786,16621803.829290567
800.0,481.42857142857144,2605.714285714286,21.54720158910041,15073138.949231083
728.5714285714286,245.71428571428572,3102.857142857143,21.54722627053914,10380030.327769954
800.0,952.8571428571429,2771.4285714285716,21.54842813377544,19708919.523014743
764.2857142857143,387.14285714285717,2771.4285714285716,21.548640808047562,13111366.84313032
764.2857142857143,340.0,2771.4285714285716,21.549139911907776,12503961.141498007
764.2857142857143,434.28571428571433,2771.4285714285716,21.549536671617453,13686849.873462966
764.2857142857143,952.8571428571429,2937.1428571428573,21.549632332865627,18760822.770819217
800.0,57.142857142857146,3268.571428571429,21.549740033604873,7553041.952482804
728.5714285714286,858.5714285714287,3102.857142857143,21.55001878162295,17038464.820464294
692.8571428571429,198.57142857142858,3600.0,21.550576496304146,8889488.610312521
800.0,528.5714285714286,2605.714285714286,21.55078847329862,15614150.152132468
692.8571428571429,528.5714285714286,3268.571428571429,21.550945858508545,13105922.640298365
692.8571428571429,481.42857142857144,3268.571428571429,21.551097134424737,12609274.344989413
800.0,198.57142857142858,2605.714285714286,21.551260875627563,11123891.70766194
657.1428571428571,575.7142857142858,3600.0,21.55134855567789,12781372.559310544
657.1428571428571,622.8571428571429,3600.0,21.551370274378357,13230484.848726485
764.2857142857143,481.42857142857144,2771.4285714285716,21.55137470151667,14235690.31633808
692.8571428571429,575.7142857142858,3268.571428571429,21.551587780598954,13584402.81502634
764.2857142857143,292.8571428571429,2771.4285714285716,21.551749869340632,11857371.874035431
657.1428571428571,670.0,3600.0,21.551963817820564,13666102.031402295
657.1428571428571,528.5714285714286,3600.0,21.552079162989255,12316992.14112462
692.8571428571429,434.28571428571433,3268.571428571429,21.552335751196537,12091583.713700442
800.0,1000.0,2771.4285714285716,21.55259992219167,20121572.290808484
692.8571428571429,622.8571428571429,3268.571428571429,21.55281481590573,14046993.329624107
657.1428571428571,717.1428571428572,3600.0,21.55299535516127,14089680.302567482
728.5714285714286,905.7142857142858,3102.857142857143,21.553281952405733,17446242.713957254
764.2857142857143,1000.0,2937.1428571428573,21.553394366041488,19163223.59282524
657.1428571428571,481.42857142857144,3600.0,21.55381007733757,11835149.288769955
764.2857142857143,528.5714285714286,2771.4285714285716,21.55385721804617,14761866.166447701
692.8571428571429,245.71428571428572,3434.2857142857147,21.553907977986466,9658046.099479513
657.1428571428571,764.2857142857143,3600.0,21.554364090543967,14502432.494110156
692.8571428571429,670.0,3268.571428571429,21.55447657463688,14495535.53167793
764.2857142857143,151.42857142857144,2937.1428571428573,21.554552319394404,9460661.93656477
800.0,575.7142857142858,2605.714285714286,21.55467393133919,16134865.845815163
692.8571428571429,387.14285714285717,3268.571428571429,21.555088417973774,11549140.10425753
657.1428571428571,811.4285714285714,3600.0,21.555993083124758,14905381.068658516
692.8571428571429,717.1428571428572,3268.571428571429,21.55646240603307,14931541.981567668
728.5714285714286,952.8571428571429,3102.857142857143,21.556564787049712,17845838.835733578
764.2857142857143,575.7142857142858,2771.4285714285716,21.556782494201155,15268460.327764397
657.1428571428571,434.28571428571433,3600.0,21.55688953716675,11333075.408584088
764.2857142857143,245.71428571428572,2771.4285714285716,21.557660916722227,11161147.442543294
657.1428571428571,858.5714285714287,3600.0,21.557822919991324,15299397.19536063
692.8571428571429,764.2857142857143,3268.571428571429,21.558689666536015,15356272.650126474
800.0,622.8571428571429,2605.714285714286,21.55874581877206,16637814.212210113
657.1428571428571,905.7142857142858,3600.0,21.5598072649413,15685230.119885227
728.5714285714286,1000.0,3102.857142857143,21.559850341407707,18237866.136394832
692.8571428571429,340.0,3268.571428571429,21.55999418386999,10977015.429668756
764.2857142857143,622.8571428571429,2771.4285714285716,21.560010486860154,15757917.841500636
800.0,104.28571428571429,2771.4285714285716,21.56028330484274,9114888.675131468
692.8571428571429,811.4285714285714,3268.571428571429,21.56109584487261,15770789.89369349
