sigma0,K,tau,wrmse,scale
50.0,151.42857142857144,3600.0,23.351464373672552,1368551.7530564207
50.0,198.57142857142858,120.0,23.76997982424344,968654.2415031921
50.0,198.57142857142858,285.7142857142857,23.75556198018959,1149727.6170988558
50.0,198.57142857142858,451.42857142857144,23.728266489939013,1271009.7612574145
50.0,198.57142857142858,617.1428571428571,23.69312282854346,1368229.794895003
50.0,198.57142857142858,782.8571428571429,23.654150025956568,1445317.2518804162
50.0,198.57142857142858,948.5714285714287,23.61426605159811,1505309.931430239
50.0,198.57142857142858,1114.2857142857142,23.575334872857386,1551513.6551189523
50.0,198.57142857142858,1280.0,23.53839969361159,1586962.4123579657
50.0,198.57142857142858,1445.7142857142858,23.503951508473897,1614159.2146048585
50.0,198.57142857142858,1611.4285714285716,23.47214311088544,1635061.7292505978
50.0,198.57142857142858,1777.1428571428573,23.442934926989206,1651162.860666767
50.0,198.57142857142858,1942.857142857143,23.41618665373683,1663589.2267189773
50.0,198.57142857142858,2108.5714285714284,23.391712003725765,1673188.982085406
50.0,198.57142857142858,2274.285714285714,23.369310101480277,1680601.9648171484
50.0,198.57142857142858,2440.0,23.34878268745855,1686313.0572828334
50.0,198.57142857142858,2605.714285714286,23.32994292302046,1690691.8725434567
50.0,198.57142857142858,2771.4285714285716,23.312619338034278,1694021.9923534626
50.0,198.57142857142858,2937.1428571428573,23.29665704340744,1696522.457360058
50.0,198.57142857142858,3102.857142857143,23.281917462591565,1698363.590090319
50.0,198.57142857142858,3268.571428571429,23.268277313499222,1699678.693216324
50.0,198.57142857142858,3434.2857142857147,23.255627260649916,1700572.7458679937
50.0,198.57142857142858,3600.0,23.243870472820685,1701128.9088323158
50.0,245.71428571428572,120.0,23.76894470385045,1170477.74199678
50.0,245.71428571428572,285.7142857142857,23.748313747048257,1375285.58687442
50.0,245.71428571428572,451.42857142857144,23.713142185007005,1507116.7939748056
50.0,245.71428571428572,617.1428571428571,23.67029016516289,1612248.4665385215
50.0,245.71428571428572,782.8571428571429,23.62426541317587,1696127.67864876
50.0,245.71428571428572,948.5714285714287,23.57807518136193,1762100.0605435546
50.0,245.71428571428572,1114.2857142857142,23.533542544075047,1813557.4793725968
50.0,245.71428571428572,1280.0,23.491632541068324,1853595.4700025483
50.0,245.71428571428572,1445.7142857142858,23.452754201329725,1884785.1759275368
50.0,245.71428571428572,1611.4285714285716,23.41698566265931,1909156.3576451188
50.0,245.71428571428572,1777.1428571428573,23.384222717934957,1928271.9490924373
50.0,245.71428571428572,1942.857142857143,23.35427018377282,1943322.6930754883
50.0,245.71428571428572,2108.5714285714284,23.32689546631833,1955213.344521895
50.0,245.71428571428572,2274.285714285714,23.30185863218653,1964632.5982328274
50.0,245.71428571428572,2440.0,23.278928398658877,1972106.9565273954
50.0,245.71428571428572,2605.714285714286,23.25788990356897,1978041.2271396706
50.0,245.71428571428572,2771.4285714285716,23.238547795524212,1982748.6465624569
50.0,245.71428571428572,2937.1428571428573,23.220726744433595,1986473.2150060856
50.0,245.71428571428572,3102.857142857143,23.204270600235713,1989406.2747172236
50.0,245.71428571428572,3268.571428571429,23.1890409072445,1991698.8598488302
50.0,245.71428571428572,3434.2857142857147,23.174915173648852,1993470.9432776337
50.0,245.71428571428572,3600.0,23.16178511491504,1994818.4011951652
50.0,292.8571428571429,120.0,23.7676470210118,1367840.6929288772
50.0,292.8571428571429,285.7142857142857,23.740773624265774,1586021.3481280662
50.0,292.8571428571429,451.42857142857144,23.69861746863694,1724770.9139389112
50.0,292.8571428571429,617.1428571428571,23.649407139186092,1835557.0787060743
50.0,292.8571428571429,782.8571428571429,23.59784397231094,1924566.0116763923
50.0,292.8571428571429,948.5714285714287,23.54687196729801,1995226.125634671
50.0,292.8571428571429,1114.2857142857142,23.49819918021815,2050916.6297793218
50.0,292.8571428571429,1280.0,23.4526799613482,2094733.9133913598
50.0,292.8571428571429,1445.7142857142858,23.410630534618736,2129272.814387812
50.0,292.8571428571429,1611.4285714285716,23.372054572698875,2156600.6545842635
50.0,292.8571428571429,1777.1428571428573,23.33678876212326,2178323.1844267077
50.0,292.8571428571429,1942.857142857143,23.30459086662759,2195673.8058940787
50.0,292.8571428571429,2108.5714285714284,23.27519051161245,2209596.9633029858
50.0,292.8571428571429,2274.285714285714,23.248317106781332,2220816.8916426767
50.0,292.8571428571429,2440.0,23.223714224758226,2229891.2172492836
50.0,292.8571428571429,2605.714285714286,23.201146169191134,2237251.6520850477
50.0,292.8571428571429,2771.4285714285716,23.180400164486347,2243234.519084562
50.0,292.8571428571429,2937.1428571428573,23.161286185015463,2248103.5551558025
50.0,292.8571428571429,3102.857142857143,23.143635592275263,2252066.9525472056
50.0,292.8571428571429,3268.571428571429,23.127299245080295,2255290.133946883
50.0,292.8571428571429,3434.2857142857147,23.112145452178666,2257905.374424441
50.0,292.8571428571429,3600.0,23.09805796443485,2260019.089303679
50.0,340.0,120.0,23.76610705440369,1564654.791815398
50.0,340.0,285.7142857142857,23.733117334526035,1786768.5609439036
50.0,340.0,451.42857142857144,23.68480578622869,1929271.021780664
50.0,340.0,617.1428571428571,23.630326715816533,2043886.9774556768
50.0,340.0,782.8571428571429,23.574366759273783,2136743.3967910903
50.0,340.0,948.5714285714287,23.519717365210514,2211114.794489534
50.0,340.0,1114.2857142857142,23.467935801304638,2270270.185991941
50.0,340.0,1280.0,23.419754504702766,2317253.6933707437
50.0,340.0,1445.7142857142858,23.37539687908031,2354648.8232850255
50.0,340.0,1611.4285714285716,23.334797021431694,2384534.9449754287
50.0,340.0,1777.1428571428573,23.29773928274168,2408541.194477284
50.0,340.0,1942.857142857143,23.263941575503463,2427928.5467316867
50.0,340.0,2108.5714285714284,23.233102698237502,2443669.3142422372
50.0,340.0,2274.285714285714,23.204927816153063,2456513.9576491574
50.0,340.0,2440.0,23.179141127241813,2467043.8550134017
50.0,340.0,2605.714285714286,23.15549122266555,2475711.762372678
50.0,340.0,2771.4285714285716,23.13375241463336,2482872.4103926695
50.0,340.0,2937.1428571428573,23.11372394131699,2488805.5202135607
50.0,340.0,3102.857142857143,23.095228144437108,2493733.1104922416
50.0,340.0,3268.571428571429,23.0781082355939,2497832.5447359844
50.0,340.0,3434.2857142857147,23.062225987528112,2501246.4094519382
50.0,340.0,3600.0,23.047459524705335,2504090.032572428
50.0,387.14285714285717,120.0,23.764341185952922,1763494.8694908554
50.0,387.14285714285717,285.7142857142857,23.725427756181567,1981102.3385050113
50.0,387.14285714285717,451.42857142857144,23.671679554736194,2124575.671720821
50.0,387.14285714285717,617.1428571428571,23.61279085137438,2241487.783629114
50.0,387.14285714285717,782.8571428571429,23.553290136097,2337147.4752935655
50.0,387.14285714285717,948.5714285714287,23.4957658266656,2414446.4221790032
50.0,387.14285714285717,1114.2857142857142,23.441609479243024,2476451.440580421
50.0,387.14285714285717,1280.0,23.391430727776783,2526107.3644249337
50.0,387.14285714285717,1445.7142857142858,23.345364617196825,2565957.41566728
50.0,387.14285714285717,1611.4285714285716,23.30328186603582,2598072.954078838
50.0,387.14285714285717,1777.1428571428573,23.264920912468682,2624091.6790900226
50.0,387.14285714285717,1942.857142857143,23.22996585826437,2645290.8069525342
50.0,387.14285714285717,2108.5714285714284,23.198090119455564,2662661.693344839
50.0,387.14285714285717,2274.285714285714,23.16897942322909,2676974.073736976
50.0,387.14285714285717,2440.0,23.1423427925907,2688827.55943223
50.0,387.14285714285717,2605.714285714286,23.11791675784231,2698691.540770591
50.0,387.14285714285717,2771.4285714285716,23.095465888505977,2706935.6118641337
50.0,387.14285714285717,2937.1428571428573,23.074781437791724,2713852.613828929
50.0,387.14285714285717,3102.857142857143,23.055679118662372,2719676.064803817
50.0,387.14285714285717,3268.571428571429,23.037996577404833,2724593.369006587
50.0,387.14285714285717,3434.2857142857147,23.021590867725983,2728755.8650432904
50.0,387.14285714285717,3600.0,23.00633607756839,2732286.507554449
50.0,434.28571428571433,120.0,23.762362319476633,1966009.9900316068
50.0,434.28571428571433,285.7142857142857,23.71774210032842,2171532.9389324165
50.0,434.28571428571433,451.42857142857144,23.659165335012453,2313524.770588192
50.0,434.28571428571433,617.1428571428571,23.596542924235802,2431419.649199769
50.0,434.28571428571433,782.8571428571429,23.53414778781428,2529007.3547305
50.0,434.28571428571433,948.5714285714287,23.47433850479188,2608583.568944128
50.0,434.28571428571433,1114.2857142857142,23.41833731715362,2672928.32093222
50.0,434.28571428571433,1280.0,23.36663506793209,2724845.4689474637
50.0,434.28571428571433,1445.7142857142858,23.31928453100365,2766813.408692343
50.0,434.28571428571433,1611.4285714285716,23.276099233530186,2800879.1163436556
50.0,434.28571428571433,1777.1428571428573,23.236777334470634,2828677.05194407
50.0,434.28571428571433,1942.857142857143,23.20097404600754,2851491.774905556
50.0,434.28571428571433,2108.5714285714284,23.168341629614552,2870326.7974395845
50.0,434.28571428571433,2274.285714285714,23.138549985397027,2885965.7123465976
50.0,434.28571428571433,2440.0,23.11129604256509,2899022.0545069487
50.0,434.28571428571433,2605.714285714286,23.08630690376486,2909978.390878178
50.0,434.28571428571433,2771.4285714285716,23.063339652383668,2919216.385120618
50.0,434.28571428571433,2937.1428571428573,23.042179496921182,2927039.7264932715
50.0,434.28571428571433,3102.857142857143,23.0226371959001,2933691.5744914305
50.0,434.28571428571433,3268.571428571429,23.004546280482767,2939367.8458961197
50.0,434.28571428571433,3434.2857142857147,22.987760346053268,2944227.368020443
50.0,434.28571428571433,3600.0,22.972150544012365,2948399.672427969
50.0,481.42857142857144,120.0,23.760180238939675,2173289.8081197776
50.0,481.42857142857144,285.7142857142857,23.710074980235905,2359805.4815162187
50.0,481.42857142857144,451.42857142857144,23.647181448272814,2498136.9189449428
50.0,481.42857142857144,617.1428571428571,23.58136083701893,2615873.515035485
50.0,481.42857142857144,782.8571428571429,23.516565298436532,2714641.098893488
50.0,481.42857142857144,948.5714285714287,23.454911264230297,2795943.211012906
50.0,481.42857142857144,1114.2857142857142,23.397454170531145,2862195.9121560645
50.0,481.42857142857144,1280.0,23.344572263828173,2916024.914207808
50.0,481.42857142857144,1445.7142857142858,23.296242483356252,2959822.5743029234
50.0,481.42857142857144,1611.4285714285716,23.252226869361003,2995597.7328571347
50.0,481.42857142857144,1777.1428571428573,23.212188107722906,3024971.902646707
50.0,481.42857142857144,1942.857142857143,23.175756507387682,3049229.760539858
50.0,481.42857142857144,2108.5714285714284,23.14256647533606,3069381.419282231
50.0,481.42857142857144,2274.285714285714,23.11227482675426,3086219.9676084463
50.0,481.42857142857144,2440.0,23.084568689163802,3100369.3918122
50.0,481.42857142857144,2605.714285714286,23.059167666077474,3112322.642327297
50.0,481.42857142857144,2771.4285714285716,23.03582298796915,3122471.186656275
50.0,481.42857142857144,2937.1428571428573,23.01431521036963,3131127.711209808
50.0,481.42857142857144,3102.857142857143,22.99445133021972,3138543.495004225
50.0,481.42857142857144,3268.571428571429,22.97606179146959,3144921.708822833
50.0,481.42857142857144,3434.2857142857147,22.958997621389564,3150427.6221257644
50.0,481.42857142857144,3600.0,22.943127809379444,3155196.468596145
50.0,528.5714285714286,120.0,23.757802038343705,2386083.160519123
50.0,528.5714285714286,285.7142857142857,23.702429645020445,2547140.7696558754
50.0,528.5714285714286,451.42857142857144,23.635651546079558,2679853.0390430586
50.0,528.5714285714286,617.1428571428571,23.56706164878288,2796426.017237423
50.0,528.5714285714286,782.8571428571429,23.500248735180396,2895723.442512708
50.0,528.5714285714286,948.5714285714287,23.437083709046792,2978275.9204601124
50.0,528.5714285714286,1114.2857142857142,23.378460932455244,3046064.913056779
50.0,528.5714285714286,1280.0,23.32465305686525,3101504.5076631634
50.0,528.5714285714286,1445.7142857142858,23.27556741367261,3146882.3458679793
50.0,528.5714285714286,1611.4285714285716,23.230919649035187,3184157.2959211576
50.0,528.5714285714286,1777.1428571428573,23.190341042984567,3214929.7169142677
50.0,528.5714285714286,1942.857142857143,23.153440243756915,3240478.3683261834
50.0,528.5714285714286,2108.5714285714284,23.119836407365412,3261815.3552715867
50.0,528.5714285714286,2274.285714285714,23.0891753762982,3279739.6564468304
50.0,528.5714285714286,2440.0,23.061136209065612,3294882.840264603
50.0,528.5714285714286,2605.714285714286,23.03543244656107,3307745.929525979
50.0,528.5714285714286,2771.4285714285716,23.011810668992908,3318728.316253531
50.0,528.5714285714286,2937.1428571428573,22.990047794655087,3328150.1436681864
50.0,528.5714285714286,3102.857142857143,22.96994792352556,3336269.5390754025
50.0,528.5714285714286,3268.571428571429,22.951339153500744,3343295.8715905943
50.0,528.5714285714286,3434.2857142857147,22.93407058306358,3349399.9711315557
50.0,528.5714285714286,3600.0,22.918009594226497,3354722.0331717767
50.0,575.7142857142858,120.0,23.755232691751676,2604913.9771316964
50.0,575.7142857142858,285.7142857142857,23.694803703542306,2734401.397578864
50.0,575.7142857142858,451.42857142857144,23.62450869036903,2859711.014305221
50.0,575.7142857142858,617.1428571428571,23.55349735708555,2974222.407938614
50.0,575.7142857142858,782.8571428571429,23.48496846680323,3073476.481510456
50.0,575.7142857142858,948.5714285714287,23.42054952088328,3156863.1064333105
50.0,575.7142857142858,1114.2857142857142,23.360981141587615,3225864.025600007
50.0,575.7142857142858,1280.0,23.306437500984504,3282651.1926335385
50.0,575.7142857142858,1445.7142857142858,23.256762115367692,3329390.8009033254
50.0,575.7142857142858,1611.4285714285716,23.211628724973508,3367981.335434769
50.0,575.7142857142858,1777.1428571428573,23.170640648077505,3399994.8963673455
50.0,575.7142857142858,1942.857142857143,23.133387531954558,3426699.1605565897
50.0,575.7142857142858,2108.5714285714284,23.09947536226677,3449104.3104466624
50.0,575.7142857142858,2274.285714285714,23.06854066093593,3468012.1636821427
50.0,575.7142857142858,2440.0,23.040255749105498,3484059.4472127454
50.0,575.7142857142858,2605.714285714286,23.014329193443753,3497753.3041132595
50.0,575.7142857142858,2771.4285714285716,22.990503824717234,3509499.4616915574
50.0,575.7142857142858,2937.1428571428573,22.968553677902115,3519624.214831448
50.0,575.7142857142858,3102.857142857143,22.948280593185412,3528391.4592816127
50.0,575.7142857142858,3268.571428571429,22.92951086555766,3536015.8631528267
50.0,575.7142857142858,3434.2857142857147,22.912092131227563,3542673.063331574
50.0,575.7142857142858,3600.0,22.895890568203157,3548507.5822962476
50.0,622.8571428571429,120.0,23.752475696923835,2830141.667633273
50.0,622.8571428571429,285.7142857142857,23.687192235811438,2922200.872268954
50.0,622.8571428571429,451.42857142857144,23.613695882532344,3038465.085830171
50.0,622.8571428571429,617.1428571428571,23.54054886807285,3150102.813535689
50.0,622.8571428571429,782.8571428571429,23.47054465216352,3248801.438585496
50.0,622.8571428571429,948.5714285714287,23.405072835775865,3332653.1533647263
50.0,622.8571428571429,1114.2857142857142,23.344728321123757,3402579.44737419
50.0,622.8571428571429,1280.0,23.28959369012274,3460482.026374823
50.0,622.8571428571429,1445.7142857142858,23.239453933884178,3508390.4160895455
50.0,622.8571428571429,1611.4285714285716,23.193944826326046,3548133.3894930515
50.0,622.8571428571429,1777.1428571428573,23.15264465407918,3581248.508405918
50.0,622.8571428571429,1942.857142857143,23.115126267349392,3608987.8516932027
50.0,622.8571428571429,2108.5714285714284,23.080984166702113,3632356.2828035727
50.0,622.8571428571429,2274.285714285714,23.04984686574743,3652155.824401375
50.0,622.8571428571429,2440.0,23.02138098848341,3669026.27532633
50.0,622.8571428571429,2605.714285714286,22.9952909657524,3683479.2200519317
50.0,622.8571428571429,2771.4285714285716,22.971316564811392,3695925.3542904686
50.0,622.8571428571429,2937.1428571428573,22.94922950599924,3706696.001069759
50.0,622.8571428571429,3102.857142857143,22.928829846692935,3716059.8936667372
50.0,622.8571428571429,3268.571428571429,22.90994248312451,3724236.2224519025
50.0,622.8571428571429,3434.2857142857147,22.892413934712668,3731404.779121848
50.0,622.8571428571429,3600.0,22.876109473101113,3737713.862461079
50.0,670.0,120.0,23.749533698109467,3061994.752187182
50.0,670.0,285.7142857142857,23.679589575423773,3110974.900463007
50.0,670.0,451.42857142857144,23.603165362338412,3216666.5653395182
50.0,670.0,617.1428571428571,23.52812039642683,3324688.5286573325
50.0,670.0,782.8571428571429,23.45683572067993,3422369.071793238
50.0,670.0,948.5714285714287,23.39047057229914,3506354.976415242
50.0,670.0,1114.2857142857142,23.329482320468895,3576950.8143525897
50.0,670.0,1280.0,23.273868463883726,3635761.9000553023
50.0,670.0,1445.7142857142858,23.223360258170505,3684667.079511231
50.0,670.0,1611.4285714285716,23.177558970972253,3725416.928523998
50.0,670.0,1777.1428571428573,23.13602036647025,3759508.827024513
50.0,670.0,1942.857142857143,23.098302343437084,3788175.2384712994
50.0,670.0,2108.5714285714284,23.063989300596422,3812412.7085525827
50.0,670.0,2274.285714285714,23.032702801149103,3833021.151682505
50.0,670.0,2440.0,23.004104597334564,3850641.612199033
50.0,670.0,2605.714285714286,22.977895640315193,3865788.649317979
50.0,670.0,2771.4285714285716,22.95381316439847,3878876.734035607
50.0,670.0,2937.1428571428573,22.931627010851653,3890241.236841544
50.0,670.0,3102.857142857143,22.9111358166252,3900154.9155096877
50.0,670.0,3268.571428571429,22.892163384227935,3908840.8036156883
50.0,670.0,3434.2857142857147,22.874555375677424,3916482.276776106
50.0,670.0,3600.0,22.858176378794518,3923230.9272700036
50.0,717.1428571428572,120.0,23.746409021327544,3300592.4841595385
50.0,717.1428571428572,285.7142857142857,23.67199034797295,3301028.78456032
50.0,717.1428571428572,451.42857142857144,23.592877551019598,3394718.8014807934
50.0,717.1428571428572,617.1428571428571,23.516134822628644,3498441.32225317
50.0,717.1428571428572,782.8571428571429,23.44372960068172,3594682.061496647
50.0,717.1428571428572,948.5714285714287,23.37659947516613,3678502.7260705195
50.0,717.1428571428572,1114.2857142857142,23.315072347397855,3749537.663402327
50.0,717.1428571428572,1280.0,23.25906669854615,3809071.3251088494
50.0,717.1428571428572,1445.7142857142858,23.208264371559743,3858818.8609612933
50.0,717.1428571428572,1611.4285714285716,23.1622351755607,3900444.843993254
50.0,717.1428571428572,1777.1428571428573,23.12051451676299,3935401.333295165
50.0,717.1428571428572,1942.857142857143,23.08264690441923,3964897.551950649
50.0,717.1428571428572,2108.5714285714284,23.048207785321065,3989919.041848015
50.0,717.1428571428572,2274.285714285714,23.016812637252386,4011261.5484137675
50.0,717.1428571428572,2440.0,22.98811900542885,4029565.740671836
50.0,717.1428571428572,2605.714285714286,22.96182488264885,4045347.854241522
50.0,717.1428571428572,2771.4285714285716,22.937665386820363,4059025.080743605
50.0,717.1428571428572,2937.1428571428573,22.915408818625796,4070935.9718403104
50.0,717.1428571428572,3102.857142857143,22.89485267378102,4081356.591674627
50.0,717.1428571428572,3268.571428571429,22.875819894400422,4090513.2170323073
50.0,717.1428571428572,3434.2857142857147,22.85815548235323,4098592.302690802
50.0,717.1428571428572,3600.0,22.84172351007305,4105748.307154309
50.0,764.2857142857143,120.0,23.743104092147,3545961.264334447
50.0,764.2857142857143,285.7142857142857,23.664390055624274,3492569.9067079783
50.0,764.2857142857143,451.42857142857144,23.58279995520421,3572915.275009339
50.0,764.2857142857143,617.1428571428571,23.504529983694777,3671704.770864774
50.0,764.2857142857143,782.8571428571429,23.431137111379684,3766118.618199247
50.0,764.2857142857143,948.5714285714287,23.36334662853021,3849501.1030624066
50.0,764.2857142857143,1114.2857142857142,23.301364755857318,3920766.0509331226
50.0,764.2857142857143,1280.0,23.245036572857096,3980854.047995466
50.0,764.2857142857143,1445.7142857142858,23.193998410130913,4031304.3832409238
50.0,764.2857142857143,1611.4285714285716,23.14779131395838,4073688.3888002513
50.0,764.2857142857143,1777.1428571428573,23.10593221370549,4109408.0781865283
50.0,764.2857142857143,1942.857142857143,23.067953564282195,4139646.1280637556
50.0,764.2857142857143,2108.5714285714284,23.03342282801688,4165374.6434231633
50.0,764.2857142857143,2274.285714285714,23.00195011401355,4187383.343970573
50.0,764.2857142857143,2440.0,22.973189303392186,4206311.068833697
50.0,764.2857142857143,2605.714285714286,22.94683585074891,4222674.568106693
50.0,764.2857142857143,2771.4285714285716,22.922623089305755,4236892.811936764
50.0,764.2857142857143,2937.1428571428573,22.900318045861972,4249306.76020017
50.0,764.2857142857143,3102.857142857143,22.87971729286831,4260195.143013953
50.0,764.2857142857143,3268.571428571429,22.860643092791644,4269786.945400307
50.0,764.2857142857143,3434.2857142857147,22.842939939161496,4278271.251156491
50.0,764.2857142857143,3600.0,22.826471517963597,4285805.003811476
50.0,811.4285714285714,120.0,23.73962173324811,3798048.678324108
50.0,811.4285714285714,285.7142857142857,23.656785370122474,3685730.803448716
50.0,811.4285714285714,451.42857142857144,23.572906139961717,3751466.6023687744
50.0,811.4285714285714,617.1428571428571,23.493255735937264,3844733.598222009
50.0,811.4285714285714,782.8571428571429,23.418986970447794,3936963.4732619026
50.0,811.4285714285714,948.5714285714287,23.350622457684338,4019657.597093447
50.0,811.4285714285714,1114.2857142857142,23.288254168714033,4090961.7556675454
50.0,811.4285714285714,1280.0,23.23165896391874,4151451.0011868887
50.0,811.4285714285714,1445.7142857142858,23.180431185535884,4202477.352888946
50.0,811.4285714285714,1611.4285714285716,23.134085512430836,4245512.155156312
50.0,811.4285714285714,1777.1428571428573,23.09212204397204,4281903.002983382
50.0,811.4285714285714,1942.857142857143,23.054062332958566,4312802.987976235
50.0,811.4285714285714,2108.5714285714284,23.019466680398054,4339168.555618803
50.0,811.4285714285714,2274.285714285714,22.98794042804501,4361781.712285049
50.0,811.4285714285714,2440.0,22.9591342422658,4381278.150256007
50.0,811.4285714285714,2605.714285714286,22.9327413827093,4398174.085156204
50.0,811.4285714285714,2771.4285714285716,22.908493665659325,4412889.416926085
50.0,811.4285714285714,2937.1428571428573,22.886157056960492,4425766.818276411
50.0,811.4285714285714,3102.857142857143,22.865527378137262,4437087.109684273
