sigma0,K,tau,wrmse,scale
50.0,151.42857142857144,3102.857142857143,21.93632513160763,7208843.562165965
50.0,151.42857142857144,3268.571428571429,21.83143740472675,7095752.12113935
50.0,151.42857142857144,3434.2857142857147,21.73721184238948,6992167.661491167
50.0,151.42857142857144,3600.0,21.652213369301265,6897003.453102558
50.0,198.57142857142858,120.0,28.92476169577898,9671033.950267201
50.0,198.57142857142858,285.7142857142857,28.44097714080177,12514955.78111929
50.0,198.57142857142858,451.42857142857144,27.66314461047213,12419982.764741316
50.0,198.57142857142858,617.1428571428571,26.826870256859664,11909949.208831217
50.0,198.57142857142858,782.8571428571429,26.029129737151244,11361546.74012417
50.0,198.57142857142858,948.5714285714287,25.30837438890565,10849284.48886291
50.0,198.57142857142858,1114.2857142857142,24.67542564301376,10388318.772332596
50.0,198.57142857142858,1280.0,24.127563853272573,9979095.696510302
50.0,198.57142857142858,1445.7142857142858,23.656270249897965,9617629.890511971
50.0,198.57142857142858,1611.4285714285716,23.251323069322915,9298639.93735949
50.0,198.57142857142858,1777.1428571428573,22.90275467878074,9016745.07683192
50.0,198.57142857142858,1942.857142857143,22.601650826732758,8766954.187784595
50.0,198.57142857142858,2108.5714285714284,22.340373194697786,8544841.704042364
50.0,198.57142857142858,2274.285714285714,22.11252035453913,8346576.673131735
50.0,198.57142857142858,2440.0,21.912786841085932,8168885.565191785
50.0,198.57142857142858,2605.714285714286,21.736796331834764,8008989.380505355
50.0,198.57142857142858,2771.4285714285716,21.580942185054525,7864535.042911124
50.0,198.57142857142858,2937.1428571428573,21.442247729886926,7733530.317457522
50.0,198.57142857142858,3102.857142857143,21.318249043725945,7614285.954220881
50.0,198.57142857142858,3268.571428571429,21.206898839518338,7505366.009238401
50.0,198.57142857142858,3434.2857142857147,21.10648862456087,7405546.012385454
50.0,198.57142857142858,3600.0,21.01558603709552,7313778.128826639
50.0,245.71428571428572,120.0,28.89225875710982,11644550.415980492
50.0,245.71428571428572,285.7142857142857,28.249310960332775,13850122.157631842
50.0,245.71428571428572,451.42857142857144,27.368868237454556,13210748.859189272
50.0,245.71428571428572,617.1428571428571,26.493878305919647,12415159.880723562
50.0,245.71428571428572,782.8571428571429,25.68949640585043,11728170.140976597
50.0,245.71428571428572,948.5714285714287,24.97474842402099,11152240.93193494
50.0,245.71428571428572,1114.2857142857142,24.351047246609046,10665512.011291327
50.0,245.71428571428572,1280.0,23.811674269420216,10249632.6879932
50.0,245.71428571428572,1445.7142857142858,23.34673610476068,9890950.794680266
50.0,245.71428571428572,1611.4285714285716,22.945805593488625,9579159.816411234
50.0,245.71428571428572,1777.1428571428573,22.5991701280005,9306258.609939974
50.0,245.71428571428572,1942.857142857143,22.298306106302597,9065901.327730138
50.0,245.71428571428572,2108.5714285714284,22.035964049499423,8852981.351620732
50.0,245.71428571428572,2274.285714285714,21.806079469183626,8663347.197818188
50.0,245.71428571428572,2440.0,21.60362040955726,8493597.229320837
50.0,245.71428571428572,2605.714285714286,21.42442466341166,8340925.526417778
50.0,245.71428571428572,2771.4285714285716,21.26504948486768,8203003.429041338
50.0,245.71428571428572,2937.1428571428573,21.12264172874137,8077887.195267285
50.0,245.71428571428572,3102.857142857143,20.994829443264443,7963945.352769476
50.0,245.71428571428572,3268.571428571429,20.879633054047375,7859801.157360972
50.0,245.71428571428572,3434.2857142857147,20.77539332334664,7764286.7614764795
50.0,245.71428571428572,3600.0,20.680713194301504,7676406.522479547
50.0,292.8571428571429,120.0,28.851585227249462,13557209.770929446
50.0,292.8571428571429,285.7142857142857,28.069064173112956,14938825.281105882
50.0,292.8571428571429,451.42857142857144,27.12796157364421,13808903.038674437
50.0,292.8571428571429,617.1428571428571,26.24402598711241,12796259.508989878
50.0,292.8571428571429,782.8571428571429,25.450708446899476,12015536.718439395
50.0,292.8571428571429,948.5714285714287,24.75253072622077,11401798.441716254
50.0,292.8571428571429,1114.2857142857142,24.144910735498176,10903538.494889386
50.0,292.8571428571429,1280.0,23.618985770884148,10488588.728518613
50.0,292.8571428571429,1445.7142857142858,23.164406819538897,10136561.68671767
50.0,292.8571428571429,1611.4285714285716,22.770973327731625,9833785.980281908
50.0,292.8571428571429,1777.1428571428573,22.429423281390946,9570570.692675158
50.0,292.8571428571429,1942.857142857143,22.131710036159536,9339736.438014843
50.0,292.8571428571429,2108.5714285714284,21.871011246388502,9135787.722197283
50.0,292.8571428571429,2274.285714285714,21.641617957180586,8954416.073411208
50.0,292.8571428571429,2440.0,21.438783121547573,8792182.579141714
50.0,292.8571428571429,2605.714285714286,21.258568009053597,8646303.893760137
50.0,292.8571428571429,2771.4285714285716,21.097702957160816,8514501.693326969
50.0,292.8571428571429,2937.1428571428573,20.95346782946822,8394893.224712286
50.0,292.8571428571429,3102.857142857143,20.82359236207355,8285909.709755594
50.0,292.8571428571429,3268.571428571429,20.706174427056975,8186234.325991419
50.0,292.8571428571429,3434.2857142857147,20.59961357104828,8094754.3395623155
50.0,292.8571428571429,3600.0,20.502557193207238,8010523.696625102
50.0,340.0,120.0,28.80359341863083,15433149.85573155
50.0,340.0,285.7142857142857,27.902391003298373,15860281.843390867
50.0,340.0,451.42857142857144,26.928698614591525,14296765.789852988
50.0,340.0,617.1428571428571,26.051215391162394,13115782.811710838
50.0,340.0,782.8571428571429,25.27618578213443,12268676.430049503
50.0,340.0,948.5714285714287,24.597911638683243,11631115.523920886
50.0,340.0,1114.2857142857142,24.00809373425204,11128010.348418282
50.0,340.0,1280.0,23.496782253539536,10716817.711724533
50.0,340.0,1445.7142857142858,23.053615073377674,10372271.541403774
50.0,340.0,1611.4285714285716,22.66877531589148,10078327.172987344
50.0,340.0,1777.1428571428573,22.333485526955126,9824132.624818334
50.0,340.0,1942.857142857143,22.04016270811257,9601955.759428103
50.0,340.0,2108.5714285714284,21.7823846114071,9406059.426063089
50.0,340.0,2274.285714285714,21.554770764652645,9232053.04412436
50.0,340.0,2440.0,21.35283671669658,9076496.06700056
50.0,340.0,2605.714285714286,21.172850570028572,8936642.19624561
50.0,340.0,2771.4285714285716,21.01170423097432,8810266.687995357
50.0,340.0,2937.1428571428573,20.866803210560562,8695545.282195687
50.0,340.0,3102.857142857143,20.735974737009354,8590966.687600097
50.0,340.0,3268.571428571429,20.61739225096241,8495267.73968186
50.0,340.0,3434.2857142857147,20.509513848528773,8407384.38277213
50.0,340.0,3600.0,20.411032278222425,8326413.996811023
50.0,387.14285714285717,120.0,28.749194180477087,17278244.07131707
50.0,387.14285714285717,285.7142857142857,27.74927411291009,16662504.684698602
50.0,387.14285714285717,451.42857142857144,26.761549140447336,14717376.54242062
50.0,387.14285714285717,617.1428571428571,25.898373438753964,13402508.251776611
50.0,387.14285714285717,782.8571428571429,25.1441653955779,12506196.391122723
50.0,387.14285714285717,948.5714285714287,24.486222785717786,11852712.457236014
50.0,387.14285714285717,1114.2857142857142,23.913992027833338,11347975.768767504
50.0,387.14285714285717,1280.0,23.417039496593375,10941420.291478235
50.0,387.14285714285717,1445.7142857142858,22.985201969522134,10604099.476852445
50.0,387.14285714285717,1611.4285714285716,22.6090899977293,10318209.813756522
50.0,387.14285714285717,1777.1428571428573,22.28038899733112,10072053.796267785
50.0,387.14285714285717,1942.857142857143,21.991938055302317,9857506.799900722
50.0,387.14285714285717,2108.5714285714284,21.73767249064945,9668668.76101575
50.0,387.14285714285717,2274.285714285714,21.512503639674062,9501102.76276922
50.0,387.14285714285717,2440.0,21.312180435167505,9351379.867028298
50.0,387.14285714285717,2605.714285714286,21.133155596273415,9216792.486502592
50.0,387.14285714285717,2771.4285714285716,20.972466238871505,9095165.439745095
50.0,387.14285714285717,2937.1428571428573,20.827631797449847,8984726.429545466
50.0,387.14285714285717,3102.857142857143,20.696568819766608,8884014.291009884
50.0,387.14285714285717,3268.571428571429,20.57752080720888,8791812.193969807
50.0,387.14285714285717,3434.2857142857147,20.469000867423304,8707097.894911049
50.0,387.14285714285717,3600.0,20.36974499887797,8629005.976553278
50.0,434.28571428571433,120.0,28.689312199004732,19090405.575035684
50.0,434.28571428571433,285.7142857142857,27.608911658546848,17375483.550913695
50.0,434.28571428571433,451.42857142857144,26.619403456443717,15094134.219887499
50.0,434.28571428571433,617.1428571428571,25.774365721291044,13670258.383066807
50.0,434.28571428571433,782.8571428571429,25.04137020001532,12735998.512040595
50.0,434.28571428571433,948.5714285714287,24.403019136963806,12071282.68698404
50.0,434.28571428571433,1114.2857142857142,23.847443541074405,11566480.719632398
50.0,434.28571428571433,1280.0,23.3640750690121,11164644.883813232
50.0,434.28571428571433,1445.7142857142858,22.943047684874852,10833950.227798726
50.0,434.28571428571433,1611.4285714285716,22.575396224327232,10555233.40213794
50.0,434.28571428571433,1777.1428571428573,22.253230307662527,10316150.284063332
50.0,434.28571428571433,1942.857142857143,21.96976504088333,10108280.952117957
50.0,434.28571428571433,2108.5714285714284,21.719250859205193,9925607.222161386
50.0,434.28571428571433,2274.285714285714,21.496855531195173,9763663.588630013
50.0,434.28571428571433,2440.0,21.298533370704565,9619036.688016677
50.0,434.28571428571433,2605.714285714286,21.120900211500707,9489054.840114826
50.0,434.28571428571433,2771.4285714285716,20.961122200905674,9371586.566509265
50.0,434.28571428571433,2937.1428571428573,20.816820712255154,9264904.57061833
50.0,434.28571428571433,3102.857142857143,20.685992857548655,9167590.750615563
50.0,434.28571428571433,3268.571428571429,20.566945895937067,9078467.933749206
50.0,434.28571428571433,3434.2857142857147,20.458243488795766,8996549.60857313
50.0,434.28571428571433,3600.0,20.358661805897572,8921002.141201025
50.0,481.42857142857144,120.0,28.624842746362603,20864667.678273074
50.0,481.42857142857144,285.7142857142857,27.480249380658886,18018851.75327976
50.0,481.42857142857144,451.42857142857144,26.497030050220154,15440384.042233756
50.0,481.42857142857144,617.1428571428571,25.671769696623716,13925957.333786653
50.0,481.42857142857144,782.8571428571429,24.959400778610384,12961454.714657461
50.0,481.42857142857144,948.5714285714287,24.339466192363197,12288436.156104648
50.0,481.42857142857144,1114.2857142857142,23.799389853377598,11784328.741448618
50.0,481.42857142857144,1280.0,23.328672634891177,11386981.87124589
50.0,481.42857142857144,1445.7142857142858,22.917786314841813,11062250.457438875
50.0,481.42857142857144,1611.4285714285716,22.55816809820365,10789882.591860753
50.0,481.42857142857144,1777.1428571428573,22.242310465094867,10557019.58605405
50.0,481.42857142857144,1942.857142857143,21.963761607236183,10355008.634914858
50.0,481.42857142857144,2108.5714285714284,21.717049164347287,10177740.481315685
50.0,481.42857142857144,2274.285714285714,21.497566183445834,10020730.119647713
50.0,481.42857142857144,2440.0,21.30144772003283,9880579.910300514
50.0,481.42857142857144,2605.714285714286,21.12545367038916,9754650.011982292
50.0,481.42857142857144,2771.4285714285716,20.966864693796907,9640846.83577439
50.0,481.42857142857144,2937.1428571428573,20.823393150859022,9537481.803508239
50.0,481.42857142857144,3102.857142857143,20.69310852639898,9443173.761913847
50.0,481.42857142857144,3268.571428571429,20.57437575922297,9356779.54204851
50.0,481.42857142857144,3434.2857142857147,20.465804594197213,9277343.282784797
50.0,481.42857142857144,3600.0,20.3662081206165,9204058.640247412
50.0,528.5714285714286,120.0,28.55662399194888,22595422.664018948
50.0,528.5714285714286,285.7142857142857,27.362189881687748,18606107.10735665
50.0,528.5714285714286,451.42857142857144,26.39054189278793,15764126.237292651
50.0,528.5714285714286,617.1428571428571,25.5854898410479,14173213.510116225
50.0,528.5714285714286,782.8571428571429,24.892738343006023,13183959.587617489
50.0,528.5714285714286,948.5714285714287,24.289928846374195,12504557.404484108
50.0,528.5714285714286,1114.2857142857142,23.764176191360335,12001500.323387275
50.0,528.5714285714286,1280.0,23.305169395565567,11608306.841196202
50.0,528.5714285714286,1445.7142857142858,22.903728891154696,11288914.678819645
50.0,528.5714285714286,1611.4285714285716,22.551665833900998,11022175.63195883
50.0,528.5714285714286,1777.1428571428573,22.24181667183499,10794808.291071977
50.0,528.5714285714286,1942.857142857143,21.96802491444249,10597969.195393877
50.0,528.5714285714286,2108.5714285714284,21.72506281436124,10425475.309783941
50.0,528.5714285714286,2274.285714285714,21.50852210389171,10272826.916804962
50.0,528.5714285714286,2440.0,21.314697530768292,10136640.777111348
50.0,528.5714285714286,2605.714285714286,21.140476685869203,10014304.77837702
50.0,528.5714285714286,2771.4285714285716,20.983242152108538,9903758.051133174
50.0,528.5714285714286,2937.1428571428573,20.840787666224358,9803345.385428593
50.0,528.5714285714286,3102.857142857143,20.71124778717619,9711717.474905068
50.0,528.5714285714286,3268.571428571429,20.59303961645151,9627760.48967276
50.0,528.5714285714286,3434.2857142857147,20.484814832041454,9550545.052973602
50.0,528.5714285714286,3600.0,20.3854203380913,9479288.441259554
50.0,575.7142857142858,120.0,28.485426080290676,24277310.296596967
50.0,575.7142857142858,285.7142857142857,27.253679849722076,19146941.485020112
50.0,575.7142857142858,451.42857142857144,26.297003047027673,16070393.047787763
50.0,575.7142857142858,617.1428571428571,25.511923441125674,14413977.992110522
50.0,575.7142857142858,782.8571428571429,24.837626422702048,13404030.958684418
50.0,575.7142857142858,948.5714285714287,24.25067314306946,12719561.21348222
50.0,575.7142857142858,1114.2857142857142,23.738131567527457,12217705.662070533
50.0,575.7142857142858,1280.0,23.289946821821168,11828314.664246524
50.0,575.7142857142858,1445.7142857142858,22.897283406781774,11513709.173448361
50.0,575.7142857142858,1611.4285714285716,22.552296920643244,11251986.032379992
50.0,575.7142857142858,1777.1428571428573,22.24813292073679,11029507.667352472
50.0,575.7142857142858,1942.857142857143,21.978897716569854,10837269.904480249
50.0,575.7142857142858,2108.5714285714284,21.73958051218996,10669027.613552576
50.0,575.7142857142858,2274.285714285714,21.5259492440218,10520268.968521485
50.0,575.7142857142858,2440.0,21.334440532617307,10387623.355945053
50.0,575.7142857142858,2605.714285714286,21.16205574186855,10268502.675150428
50.0,575.7142857142858,2771.4285714285716,21.00626859524815,10160874.37266699
50.0,575.7142857142858,2937.1428571428573,20.864945897660917,10063112.152223203
50.0,575.7142857142858,3102.857142857143,20.73628090345051,9973894.353097066
50.0,575.7142857142858,3268.571428571429,20.61873799209708,9892132.66525661
50.0,575.7142857142858,3434.2857142857147,20.511007043300733,9816920.796240428
50.0,575.7142857142858,3600.0,20.41196593365045,9747496.652621862
50.0,622.8571428571429,120.0,28.41195133448446,25905537.064973157
50.0,622.8571428571429,285.7142857142857,27.15374738514385,19648568.673228618
50.0,622.8571428571429,451.42857142857144,26.214158403485097,16362494.695661765
50.0,622.8571428571429,617.1428571428571,25.448454506262074,14649344.00460205
50.0,622.8571428571429,782.8571428571429,24.791427326315354,13621800.788360681
50.0,622.8571428571429,948.5714285714287,24.21914138197294,12933205.870526513
50.0,622.8571428571429,1114.2857142857142,23.718790770630164,12432600.36269163
50.0,622.8571428571429,1280.0,23.280613542158594,12046682.697200412
50.0,622.8571428571429,1445.7142857142858,22.896105875146645,11736387.533466937
50.0,622.8571428571429,1611.4285714285716,22.557739546905804,11479164.051021304
50.0,622.8571428571429,1777.1428571428573,22.258938599228898,11261068.510336267
50.0,622.8571428571429,1942.857142857143,21.994044334436165,11072958.162934178
50.0,622.8571428571429,2108.5714285714284,21.758239483169756,10908534.100132704
50.0,622.8571428571429,2274.285714285714,21.547449192866935,10763273.869361391
50.0,622.8571428571429,2440.0,21.358236878481623,10633817.699050808
50.0,622.8571428571429,2605.714285714286,21.187705849295067,10517598.293166965
50.0,622.8571428571429,2771.4285714285716,21.033411755154134,10412607.7329147
50.0,622.8571428571429,2937.1428571428573,20.893287318681214,10317244.957061242
50.0,622.8571428571429,3102.857142857143,20.76557895268828,10230212.50088679
50.0,622.8571428571429,3268.571428571429,20.64879403267874,10150444.44704558
50.0,622.8571428571429,3434.2857142857147,20.541657331829487,10077054.806830114
50.0,622.8571428571429,3600.0,20.443075146029834,10009299.672427248
50.0,670.0,120.0,28.336839392171033,27475987.120376896
50.0,670.0,285.7142857142857,27.061516063358223,20116518.24658794
50.0,670.0,451.42857142857144,26.14024952780831,16642700.817397878
50.0,670.0,617.1428571428571,25.393139442586428,14879948.039468847
50.0,670.0,782.8571428571429,24.752239096120533,13837239.88928334
50.0,670.0,948.5714285714287,24.19353144182589,13145222.665876921
50.0,670.0,1114.2857142857142,23.704450199210218,12645866.204210142
50.0,670.0,1280.0,23.2755438491438,12263127.898209412
50.0,670.0,1445.7142857142858,22.89862417872525,11956737.408619938
50.0,670.0,1611.4285714285716,22.566453040476894,11703580.001151385
50.0,670.0,1777.1428571428573,22.272706258508233,11489444.52963149
50.0,670.0,1942.857142857143,22.01193635136869,11305066.657899475
50.0,670.0,2108.5714285714284,21.779499687793766,11144099.917915799
50.0,670.0,2274.285714285714,21.5714625237625,11002012.141054656
50.0,670.0,2440.0,21.38450226469062,10875452.782739056
50.0,670.0,2605.714285714286,21.215814086621545,10761872.647756161
50.0,670.0,2771.4285714285716,21.063027676079876,10659285.397986803
50.0,670.0,2937.1428571428573,20.924135514510482,10566112.173913345
50.0,670.0,3102.857142857143,20.79743237120351,10481076.869431619
50.0,670.0,3268.571428571429,20.681464874912262,10403133.38996335
50.0,670.0,3434.2857142857147,20.574989774974608,10331413.76553533
50.0,670.0,3600.0,20.476939512533946,10265190.264143836
50.0,717.1428571428572,120.0,28.260673065622406,28985269.52248061
50.0,717.1428571428572,285.7142857142857,26.976206812514373,20555135.258610193
50.0,717.1428571428572,451.42857142857144,26.073887277881457,16912629.61613726
50.0,717.1428571428572,617.1428571428571,25.344505854422508,15106178.91647705
50.0,717.1428571428572,782.8571428571429,24.718659203683163,14050262.454248907
50.0,717.1428571428572,948.5714285714287,24.1725430739264,13355367.301145392
50.0,717.1428571428572,1114.2857142857142,23.69390400763378,12857237.351728763
50.0,717.1428571428572,1280.0,23.27360634980358,12477422.366797725
50.0,717.1428571428572,1445.7142857142858,22.903760005366426,12174592.783714708
50.0,717.1428571428572,1611.4285714285716,22.577393211515535,11925136.94125462
50.0,717.1428571428572,1777.1428571428573,22.288410327367544,11714607.167526413
50.0,717.1428571428572,1942.857142857143,22.031554693209173,11533631.003557062
50.0,717.1428571428572,2108.5714285714284,21.802339347555566,11375819.286216563
50.0,717.1428571428572,2274.285714285714,21.5969579293005,11236630.75788573
50.0,717.1428571428572,2440.0,21.41219090361397,11112722.714174988
50.0,717.1428571428572,2605.714285714286,21.245316682822047,11001561.807929045
50.0,717.1428571428572,2771.4285714285716,21.094032206080588,10901180.753944464
50.0,717.1428571428572,2937.1428571428573,20.9563843914419,10810020.388688987
50.0,717.1428571428572,3102.857142857143,20.830712191253465,10726823.62150034
50.0,717.1428571428572,3268.571428571429,20.715598213706464,10650562.057317348
50.0,717.1428571428572,3434.2857142857147,20.60982861418317,10580383.855470102
50.0,717.1428571428572,3600.0,20.512359959645597,10515575.79619954
50.0,764.2857142857143,120.0,28.1839829002478,30430747.177686702
50.0,764.2857142857143,285.7142857142857,26.897133153004006,20967909.658132397
50.0,764.2857142857143,451.42857142857144,26.013961673584987,17173479.289816562
50.0,764.2857142857143,617.1428571428571,25.30141964598519,15328290.515978262
50.0,764.2857142857143,782.8571428571429,24.689633575674144,14260774.665040819
50.0,764.2857142857143,948.5714285714287,24.155219172741376,13563437.752072664
50.0,764.2857142857143,1114.2857142857142,23.686281391858206,13066504.808309505
50.0,764.2857142857143,1280.0,23.273998310670112,12689393.113547659
50.0,764.2857142857143,1445.7142857142858,22.91076027024719,12389833.36430994
50.0,764.2857142857143,1611.4285714285716,22.589840567619323,12143771.698211072
50.0,764.2857142857143,1777.1428571428573,22.305351823332856,11936549.11137772
50.0,764.2857142857143,1942.857142857143,22.052210622477986,11758695.998863922
50.0,764.2857142857143,2108.5714285714284,21.826072110955163,11603784.45949079
50.0,764.2857142857143,2274.285714285714,21.62324553803776,11467264.641460225
50.0,764.2857142857143,2440.0,21.440605039869457,11345800.526360132
50.0,764.2857142857143,2605.714285714286,21.275504831971812,11236872.7493372
50.0,764.2857142857143,2771.4285714285716,21.125703242323887,11138530.984575287
50.0,764.2857142857143,2937.1428571428573,20.989297005644442,11049233.687210785
50.0,764.2857142857143,3102.857142857143,20.864665616987978,10967740.836944772
50.0,764.2857142857143,3268.571428571429,20.750424792871378,10893039.97322256
50.0,764.2857142857143,3434.2857142857147,20.645387827278483,10824293.811770871
50.0,764.2857142857143,3600.0,20.548533619659636,10760802.258216957
50.0,811.4285714285714,120.0,28.10724994528501,31810553.817256328
50.0,811.4285714285714,285.7142857142857,26.823693039536668,21357701.498382807
50.0,811.4285714285714,451.42857142857144,25.959576656750084,17426170.59766281
50.0,811.4285714285714,617.1428571428571,25.262994599798166,15546464.2491298
50.0,811.4285714285714,782.8571428571429,24.66435695996234,14468696.589730563
50.0,811.4285714285714,948.5714285714287,24.140843064206024,13769277.784787307
50.0,811.4285714285714,1114.2857142857142,23.680942756196767,13273512.640545413
50.0,811.4285714285714,1280.0,23.276141007381415,12898916.418286795
50.0,811.4285714285714,1445.7142857142858,22.91909137916921,12602379.648035021
50.0,811.4285714285714,1611.4285714285716,22.60329309376456,12359451.798530849
50.0,811.4285714285714,1777.1428571428573,22.323049293333582,12155283.50834052
50.0,811.4285714285714,1942.857142857143,22.073434575596615,11980317.189927567
50.0,811.4285714285714,2108.5714285714284,21.85023361752242,11828089.530253321
50.0,811.4285714285714,2274.285714285714,21.649861115811383,11694042.523388576
50.0,811.4285714285714,2440.0,21.469276761730097,11574845.896248864
50.0,811.4285714285714,2605.714285714286,21.30590413325459,11467992.724969108
50.0,811.4285714285714,2771.4285714285716,21.15755785023192,11371547.905029893
50.0,811.4285714285714,2937.1428571428573,21.02238043336881,11283985.780086847
50.0,811.4285714285714,3102.857142857143,20.898788731074635,11204081.776135469
50.0,811.4285714285714,3268.571428571429,20.785429041122665,11130837.890260309
50.0,811.4285714285714,3434.2857142857147,20.681139790243463,11063430.075959131
50.0,811.4285714285714,3600.0,20.584920615166048,11001170.19958125
50.0,858.5714285714287,120.0,28.03090707450681,33123594.281881455
